id,name
22950,"Sontag, Henriette, 1806-1854"
22951,"Wesley, John, 1703-1791"
22952,Geography -- History
22953,Globes
22954,Explosives in agriculture
22955,"Friend (Bloemfontein, South Africa)"
22956,"South African War, 1899-1902 -- Periodicals"
22957,"France. Armée -- Handbooks, manuals, etc."
22958,France. Armée -- Infantry -- Drill and tactics
22959,Lithuania
22960,Gardening -- France
22961,Jewelry -- Collectors and collecting -- Fiction
22962,Lakes -- Scotland
22963,Scotland -- Pictorial works
22964,Epitaphs -- Rome
22965,"Inscriptions, Latin"
22966,Babylon (Extinct city)
22967,Nineveh (Extinct city)
22968,Comanche Indians -- Juvenile fiction
22969,"Parker, Quanah, 1845?-1911 -- Juvenile fiction"
22970,Bible. Ecclesiastes -- Commentaries
22971,Indians of Mexico -- Mexico -- Yucatán (State)
22972,"Morris, Gouverneur, 1752-1816"
22973,United States -- Foreign relations -- 1789-1797
22974,Lumber trade -- Juvenile fiction
22975,"Northwest, Canadian"
22976,Juan Fernández Islands
22977,Washoe County (Nev.)
22978,"Russia -- History -- Revolution, 1905-1907 -- Fiction"
22979,Great Yarmouth (England) -- History
22980,Ontario -- Description and travel -- Fiction
22981,Music -- England -- History and criticism
22982,Railroads -- England -- History -- Juvenile literature
22983,"Stephenson, George, 1781-1848 -- Juvenile literature"
22984,"Stephenson, Robert, 1803-1859 -- Juvenile literature"
22985,"Cobham, Richard Temple, Viscount, 1669?-1749"
22986,Landscape gardening -- Early works to 1800
22987,Cuba -- Social life and customs
22988,Slavery -- Cuba
22989,Lancashire (England) -- Social life and customs
22990,Musicians -- England
22991,Bible. Lamentations -- Commentaries
22992,"Delacroix, Eugène, 1798-1863"
22993,Venezuela -- History -- 1556-1810
22994,Venezuela -- History -- To 1556
22995,Iowa Indians
22996,"Poitiers, Diane de, Duchess of Valentinois, 1499-1566"
22997,France -- Relations -- United States
22998,"L'Enfant, Pierre Charles, 1754-1825"
22999,"Rochambeau, Jean-Baptiste-Donatien de Vimeur, comte de, 1725-1807"
23000,United States -- Relations -- France
23001,Prejudices
23002,American literature -- Iowa
23003,Iowa -- Literary collections
23004,"Short stories, American -- Iowa"
23005,Eumeces fasciatus
23006,Church history -- Miscellanea
23007,Sanitation
23008,Italy -- History -- 13th century -- Fiction
23009,"Egypt -- History -- British occupation, 1882-1936"
23010,"Napoleon I, Emperor of the French, 1769-1821 -- Relations with Egyptians"
23011,"Second Coalition, War of the, 1798-1801 -- Campaigns -- Egypt"
23012,"Mandarin (Jacksonville, Fla.) -- Description and travel"
23013,"Mandarin (Jacksonville, Fla.) -- Social life and customs -- 19th century"
23014,Saint Johns River Valley (Fla.) -- Description and travel
23015,Saint Johns River Valley (Fla.) -- Social life and customs -- 19th century
23016,Amateur plays
23017,"Alabama -- Antiquities -- Handbooks, manuals, etc."
23018,"Indians of North America -- Alabama -- Antiquities -- Handbooks, manuals, etc."
23019,Projectile points -- Alabama
23020,"Audubon, John James, 1785-1851 -- Diaries"
23021,Naturalists -- United States -- Diaries
23022,Free will and determinism -- Fiction
23023,"George III, King of Great Britain, 1738-1820"
23024,"Great Britain -- History -- George IV, 1820-1830 -- Fiction"
23025,Marriage customs and rites
23026,Church buildings -- France -- Paris
23027,"Paris (France) -- Buildings, structures, etc."
23028,Prospectuses -- Pennsylvania -- Philadelphia -- 19th century
23029,Subscribers' lists -- Pennsylvania -- Philadelphia -- 19th century
23030,"Charrington, Fredk. N. (Frederick Nicholas), 1850-1936"
23031,Extinct birds
23032,"Ellis, Beth, 1874-1913"
23033,Soft-shelled turtles
23034,"Carter, Harry, 1749-1829"
23035,"World War, 1914-1918 -- England -- Juvenile fiction"
23036,Gold mines and mining -- Yukon -- Fiction
23037,Fishes
23038,Monograms
23039,Bookbinding -- England -- History
23040,Gases
23041,Heat -- Radiation and absorption
23042,"Sterling, Madge (Fictitious character) -- Juvenile fiction"
23043,Myriapoda
23044,Fort Duquesne (Pa.) -- History
23045,Lone Ranger (Fictitious character) -- Juvenile fiction
23046,Tonto (Fictitious character) -- Juvenile fiction
23047,Folk art -- Hungary
23048,Plants -- Juvenile literature
23049,Europe -- Politics and government -- 1918-1945
23050,Carter family
23051,Prisoners of war -- United States -- Biography
23052,"Tyler, William N. (William Nelson), 1838-1910"
23053,English language -- Dialects -- England -- Newcastle upon Tyne
23054,"Songs, English -- England -- Newcastle upon Tyne"
23055,Growth (Plants)
23056,Eden
23057,Trempealeau County (Wis.) -- Description and travel
23058,Modernism (Christian theology)
23059,Seville (Spain) -- Social life and customs
23060,Iron industry and trade -- Juvenile fiction
23061,Shipping -- Great Lakes (North America) -- Juvenile fiction
23062,"World War, 1914-1918 -- New Zealand -- Juvenile fiction"
23063,Cebuano language -- Dictionaries -- English
23064,Judges -- England -- Biography
23065,Judicial corruption -- England -- History
23066,Political questions and judicial power -- England -- History
23067,"Flynt, Josiah, 1869-1907"
23068,"Chalmers, Thomas, 1780-1847"
23069,Divorce
23070,Fairy tales -- Germany -- Translations into Hungarian
23071,Guernsey (Channel Islands) -- Guidebooks
23072,Nopalea cochinellifera
23073,Jesuits
23074,"George I, King of the Hellenes, 1845-1913"
23075,Passeriformes
23076,Wood warblers
23077,Universities and colleges -- United States -- Juvenile fiction
23078,Zoological specimens -- Collection and preservation
23079,Zapus
23080,Bats -- Solomon Islands
23081,"Mary, Blessed Virgin, Saint -- Poetry"
23082,Religious Tract Society (Great Britain) -- Catalogs
23083,Vision
23084,Japan -- History -- 1185-1600 -- Drama
23085,Vampires -- Drama
23086,Lodging-houses -- Great Britain
23087,Prostitution -- Great Britain
23088,Vagrancy -- Great Britain
23089,Nasreddin Hoca (Legendary character) -- Humor
23090,Railroads -- United States -- Employees
23091,Middle East -- Description and travel -- Early works to 1800
23092,Washington (State)
23093,Rome (Italy) -- History -- 476-1420
23094,Austria -- History -- 1789-1900 -- Juvenile fiction
23095,Europe -- History -- 1789-1900 -- Juvenile fiction
23096,Hungary -- History -- 19th century -- Juvenile fiction
23097,"Children's Crusade, 1212"
23098,"Kapodistrias, Iōannēs Antōniou, 1776-1831"
23099,"Delhi (India) -- History -- Siege, 1857 -- Fiction"
23100,Mississippi River -- Discovery and exploration
23101,Art -- Egypt -- History
23102,"Almanacs, American"
23103,United States -- Social life and customs -- Humor
23104,"Verchères, Madeleine de, 1678-1747 -- Poetry"
23105,Jesus Christ -- Character
23106,Jesus Christ -- Humanity
23107,Jesus Christ -- Natures
23108,American mink -- Louisiana
23109,Physicians -- Great Britain
23110,"Vámbéry, Ármin, 1832-1913"
23111,Yakima River Valley (Wash.) -- Antiquities
23112,French fiction -- Translations into Dutch
23113,"Hugo, Victor, 1802-1885 -- Travel -- France"
23114,"Hugo, Victor, 1802-1885 -- Travel -- Rhine River Valley"
23115,Snakebites -- Juvenile fiction
23116,Virginia -- Description and travel -- Juvenile fiction
23117,Rome (Italy) -- Social life and customs -- 19th century -- Fiction
23118,"Blasco Ibáñez, Vicente, 1867-1928 -- Travel -- Europe"
23119,Baraboo (Wis.)
23120,Dells of the Wisconsin (Wis.)
23121,Devil's Lake (Wis.)
23122,Sauk County (Wis.)
23123,"Garrick, David, 1717-1779 -- Poetry"
23124,"Elisabeth, Princess of France, 1764-1794"
23125,Lithography -- Technique
23126,Photolithography
23127,Rites and ceremonies in the Bible
23128,Church and state -- Church of England
23129,"Society for the Suppression of Vice (London, England)"
23130,Patriarchs (Bible)
23131,Texas -- History -- To 1846 -- Fiction
23132,Austrian literature
23133,Monaco -- Politics and government -- Fiction
23134,"Abbesses, Christian -- France -- Correspondence"
23135,Theologians -- France -- Correspondence
23136,Italy -- History -- To 476
23137,Randolph-Macon College
23138,Randolph-Macon Woman's College
23139,"Religious poetry, French -- Translations into German"
23140,"United States. Army. Illinois Infantry Regiment, 113th (1862-1865)"
23141,"Vicksburg (Miss.) -- History -- Siege, 1863"
23142,African American freemasonry
23143,Bible. Chronicles -- Commentaries
23144,Canoes and canoeing -- Europe
23145,"MacGregor, John, 1825-1892 -- Travel -- Europe"
23146,Hittites
23147,Natural History -- England -- Cheshire
23148,Book ornamentation -- History
23149,Excavations (Archaeology) -- Virginia -- Marlborough
23150,Marlborough (Va.) -- Antiquities
23151,"Mercer, John, 1704-1768"
23152,Plantation life -- Virginia
23153,Astragalus earlei
23154,Barium
23155,Indo-Europeans
23156,Antiseptics in obstetrics
23157,Puerperal septicemia
23158,"Guinea, Gulf of -- Fiction"
23159,Space flight
23160,Pembrokeshire (Wales) -- Description and travel
23161,Artists -- France
23162,"Authors, French -- 19th century"
23163,Europe -- Social conditions -- 20th century
23164,London (England) -- Maps
23165,London (England) -- Maps -- Early works to 1800
23166,Navajo Indians -- Juvenile fiction
23167,"Martineau, Harriet, 1802-1876 -- Travel -- United States"
23168,Palestine -- Social life and customs
23169,Syria -- Social life and customs
23170,Leatherwork
23171,Hay fever
23172,"Music, Greek and Roman"
23173,"Great Britain -- Antiquities, Celtic"
23174,Violinists -- Norway -- Biography
23175,Carbonari
23176,Ravenna (Italy) -- Biography
23177,Ravenna (Italy) -- Politics and government -- 19th century
23178,Revolutionaries -- Italy -- History -- 19th century
23179,"Uccellini, Primo, 1804-1882"
23180,Baltimore (Md.) -- Social life and customs -- Juvenile fiction
23181,Fishing -- Great Britain
23182,Fox hunting -- Great Britain
23183,Horse racing -- Great Britain
23184,Hunting -- Great Britain
23185,Enemies -- Juvenile fiction
23186,"Competition, International"
23187,Tricks
23188,Pottery -- Marks
23189,Czech poetry -- Translations into German
23190,Boats and boating -- Humor
23191,"Joseph II, Holy Roman Emperor, 1741-1790"
23192,"Greece -- History -- War of Independence, 1821-1829 -- Participation, German"
23193,Philhellenism -- Germany
23194,Birds -- England -- London
23195,Agriculture -- England -- History -- 16th century
23196,England -- Social conditions -- 16th century
23197,Land tenure -- Great Britain -- History -- 16th century
23198,Peasants -- England -- History -- 16th century
23199,Dogsledding -- Juvenile fiction
23200,"Dialogues, English"
23201,"Knowledge, Theory of (Religion) -- Early works to 1800"
23202,Modernism (Christian theology) -- Catholic Church
23203,Reformation -- Spain -- Fiction
23204,China -- Politics and government -- 1912-1949
23205,Nobility -- Crimes against -- Fiction
23206,Shropshire (England) -- Description and travel
23207,Salta (Argentina)
23208,Yosemite Valley (Calif.) -- Guidebooks
23209,New Guinea -- Juvenile fiction
23210,Notaries -- History
23211,Cork
23212,Education -- Norway
23213,School management and organization -- Norway
23214,Judges -- United States -- Biography
23215,United States. Supreme Court -- Biography
23216,"Architecture, Italian"
23217,Corfu Island (Greece)
23218,Chesapeake Bay Region (Md. and Va.) -- Juvenile fiction
23219,Oyster fisheries -- Juvenile fiction
23220,Etiquette -- France
23221,Folklore -- Mongolia
23222,Kalmyks -- Folklore
23223,English fiction -- Illustrations
23224,"Illustration of books, Victorian -- Great Britain"
23225,Bio-bibliography
23226,Dutch language -- Dictionaries
23227,"Jones, Thomas, approximately 1530-approximately 1620 -- Fiction"
23228,Cuban question
23229,Spain -- Social conditions
23230,Surgery -- History
23231,Surgical instruments and apparatus
23232,"Nursery rhymes, Chinese"
23233,Orphans -- Drama
23234,Women authors -- Drama
23235,Women college students -- Drama
23236,Hoosac Tunnel (Mass.)
23237,Railroad tunnels -- Massachusetts
23238,Troy and Greenfield Railroad Company
23239,"Astronomy, Greek"
23240,Earth (Planet) -- Rotation
23241,Plato. Timaeus
23242,Sun
23243,Fly fishing
23244,Ponds -- Juvenile literature
23245,Rivers -- Juvenile literature
23246,Nationalism -- India
23247,Good Samaritan (Parable) -- Poetry
23248,Embezzlement -- Fiction
23249,Catholic Church -- Ontario -- Ottawa -- Catechisms
23250,Ottawa language -- Texts
23251,Postal service -- Scotland
23252,Bible. Job -- Commentaries
23253,"Byers, S. H. M. (Samuel Hawkins Marshall), 1838-1933"
23254,Sherman’s March to the Sea
23255,Soldiers -- Iowa -- Biography
23256,"United States. Army. Iowa Infantry Regiment, 5th (1861-1864) -- Biography"
23257,France. Armée. Légion étrangère
23258,"Rosen, Erwin, 1876-1923"
23259,Clayhanger family (Fictitious characters) -- Fiction
23260,Young adults -- Fiction
23261,Fox family
23262,Hungary -- History -- 1849-1867 -- Fiction
23263,Breage (England) -- History
23264,Germoe (England) -- History
23265,Suicide
23266,Printing -- Hungary -- History
23267,Publishers and publishing -- Hungary
23268,"Great Britain -- History -- Norman period, 1066-1154"
23269,Railroads -- Massachusetts
23270,"Scanderbeg, 1405?-1468 -- Fiction"
23271,Soul -- Fiction
23272,Scots language -- Etymology -- Dictionaries
23273,Yorkshire (England) -- Social life and customs
23274,Floods -- Fiction
23275,Epworth League (U.S.) -- Fiction
23276,France -- Genealogy
23277,Nobility -- France
23278,Finance -- New York (State)
23279,New York (State). Comptroller's Office
23280,Miniature painting
23281,Miniature painting -- Reproduction
23282,Floriculture
23283,Whittaker & Co. -- Catalogs
23284,Cells
23285,"Education, Greek"
23286,Botanical gardens -- Europe
23287,Huntley (Va.)
23288,Indians of Central America -- Nicaragua -- Drama
23289,Nahuatl-Spanish dialect -- Texts
23290,"Russia -- History -- Ivan IV, 1533-1584 -- Fiction"
23291,"Pennell, Joseph, 1857-1926"
23292,Temples -- Greece -- Pictorial works
23293,Temples in art
23294,Jaffna (Sri Lanka) -- History
23295,Pirates -- Early works to 1800
23296,Norfolk (England) -- Fiction
23297,Finance -- Fiction
23298,Great Britain -- Colonies -- Africa -- Fiction
23299,Lancashire (England) -- Description and travel
23300,"Canada, Eastern -- Juvenile fiction"
23301,"Champlain, Lake -- Juvenile fiction"
23302,Yellowstone National Park -- Fiction
23303,Cambridge (Mass.) -- Description and travel
23304,"Cook, Joseph, 1838-1901"
23305,"Freeman, Edward A. (Edward Augustus), 1823-1892"
23306,"Parkman, Francis, 1823-1893"
23307,"Vane, Henry, Sir, 1613-1662"
23308,"Youmans, Edward Livingston, 1821-1887"
23309,Schools -- Humor
23310,Cooking -- Humor
23311,"Weininger, Otto, 1880-1903"
23312,"Art, American"
23313,Canon law
23314,"Clergy -- Legal status, laws, etc. -- Great Britain"
23315,Ecclesiastical law -- Great Britain
23316,Pullman cars -- Fiction
23317,"Badger, Joseph, 1792-1852"
23318,Bible. Leviticus -- Commentaries
23319,Counter-Reformation
23320,Socinianism
23321,French language -- Study and teaching -- Bibliography
23322,Learning and scholarship -- England
23323,Young women -- England -- Fiction
23324,Latin poetry -- Adaptations
23325,Virgil -- Adaptations
23326,"World War, 1914-1918 -- Austria"
23327,"World War, 1914-1918 -- Economic aspects -- Austria"
23328,"World War, 1914-1918 -- Food supply -- Germany"
23329,Castles -- Great Britain
23330,Wreckers (Plunderers of ships) -- Fiction
23331,Arctic regions -- Discovery and exploration -- Scandinavian
23332,Discoveries in geography -- Scandinavian
23333,Engraving -- Catalogs
23334,Watermarks
23335,Wood-engraving -- Bibliography
23336,Scottish drama -- 18th century
23337,Spain -- Civilization
23338,Children -- Denmark -- Juvenile literature
23339,Victoria Cross
23340,"Crimean War, 1853-1856 -- Fiction"
23341,"McLean, Va. Salona"
23342,Bagpipe -- Juvenile fiction
23343,Judgment (Logic)
23344,Russians -- United States -- Juvenile fiction
23345,Buildings -- Repair and reconstruction -- Juvenile fiction
23346,Football players -- Juvenile fiction
23347,Agriculturists -- Biography
23348,"Coke, Thomas William, Earl of Leicester, 1752-1842"
23349,"McCormick, Cyrus Hall, 1809-1884"
23350,"Sinclair, John, Sir, 1754-1835"
23351,"Tull, Jethro, 1674-1741"
23352,"Young, Arthur, 1741-1820"
23353,Shoemakers -- Biography
23354,Hungarian fiction
23355,Naval battles -- Juvenile fiction
23356,"Religious literature, French -- History and criticism"
23357,Missouri compromise
23358,United States. Kansas-Nebraska Act
23359,Brittany (France) -- Social life and customs
23360,Aquarium plants
23361,Aquariums
23362,Domestic animals -- India
23363,Human-animal relationships -- India
23364,Tunnels -- Massachusetts
23365,Belgium
23366,"Goethe, Johann Wolfgang von, 1749-1832 -- Criticism and interpretation"
23367,Cub Scouts -- Juvenile fiction
23368,Malicious mischief -- Juvenile fiction
23369,Confederate States of America -- Social life and customs
23370,Central America -- Bibliography
23371,Yucatán (Mexico : State) -- Bibliography
23372,Poor families -- Drama
23373,"Scrooge, Ebenezer (Fictitious character) -- Drama"
23374,Sick children -- Drama
23375,Swan Sonnenschein & Co. -- Catalogs
23376,"Custer, Elizabeth Bacon, 1842-1933"
23377,United States. Army -- Military life -- History -- 19th century
23378,Liverpool (England) -- Biography
23379,Prostitutes -- England -- Drama
23380,Prostitutes -- England -- Public opinion -- Drama
23381,Prostitutes -- Great Britain -- Social conditions -- 19th century -- Drama
23382,Remarried people -- Drama
23383,Women -- Great Britain -- Social conditions -- 19th century -- Drama
23384,Space flight to Mars -- Fiction
23385,"Baillie, Marianne, 1795?-1831 -- Travel -- Europe"
23386,Bible -- Geography
23387,Mission Marchand (1896-1899)
23388,"Ball, Charles, 1781?-"
23389,Slavery -- Georgia -- History
23390,Slavery -- Maryland -- History
23391,Slavery -- South Carolina -- History
23392,Courtesy -- Juvenile fiction
23393,South Carolina -- Social life and customs
23394,Bible. Epistles of John -- Commentaries
23395,Iowa -- Politics and government
23396,Lawyers -- Iowa -- Biography
23397,"Nourse, Charles Clinton, 1829-"
23398,Cross-examination -- United States
23399,Missions -- West (U.S.)
23400,Bards and bardism in literature
23401,Celts in literature
23402,German literature -- Celtic influences
23403,"Klopstock, Friedrich Gottlieb, 1724-1803 -- Knowledge -- Literature"
23404,"Macpherson, James, 1736-1796 -- Appreciation -- Germany"
23405,"Macpherson, James, 1736-1796 -- Influence"
23406,"Macpherson, James, 1736-1796. Ossian"
23407,Medievalism -- Scotland -- History -- 18th century
23408,"Ossian, active 3rd century -- In literature"
23409,"Stadler, Ernst, 1883-1914"
23410,"Edward, Prince of Wales, 1330-1376"
23411,Realism
23412,Free African Americans -- United States
23413,Honeybee -- Behavior
23414,Pollen
23415,Ifugao (Philippine people)
23416,"Law, Primitive -- Philippines"
23417,"Bible. Matthew -- Criticism, interpretation, etc."
23418,"Industries, Primitive"
23419,Books -- Prices -- History
23420,Music -- Bio-Bibliography
23421,National characteristics
23422,"Borgia, Lucrezia, 1480-1519 -- Fiction"
23423,"Anderson, Andrew A. -- Travel -- Africa, Southern"
23424,Tuaregs -- Fiction
23425,Women -- Great Britain -- Drama
23426,Postal service -- United States
23427,"Shakespeare, William, 1564-1616 -- Knowledge -- Book industries and trade"
23428,Victory (Ship)
23429,Chinese language -- Writing
23430,French poetry -- 19th century -- History and criticism
23431,Greek language -- Translating
23432,Plant genetics
23433,Magicians -- France -- Biography
23434,"Robert-Houdin, Jean-Eugène, 1805-1871"
23435,Argentina -- Fiction
23436,Anarchism -- France
23437,Paris (France) -- Politics and government
23438,Socialism -- France
23439,"Duprè, Giovanni, 1817-1882"
23440,"Great Britain -- History, Naval -- Juvenile literature"
23441,Indian trails -- United States
23442,Mound-builders
23443,Snails -- Great Britain
23444,Workhouses -- England -- London
23445,Elections -- Fiction
23446,"Cairoli, Enrico, 1840-1867"
23447,"Cairoli, Giovanni, 1842-1869"
23448,Rome (Italy) -- History -- 1798-1870
23449,"Wood, Jethro, 1774-1834"
23450,Tyrol (Austria) -- History
23451,"United States. Army. Colored Infantry Regiment, 90th (1863-1865)"
23452,"United States. Army. New York Infantry Regiment, 128th (1862-1865)"
23453,Digestion
23454,"Meredith, George, 1828-1909"
23455,Color -- Study and teaching
23456,Clubs -- Fiction
23457,Hartford (Conn.) -- Biography
23458,Asia -- Historical geography -- Maps
23459,Asia -- Maps
23460,Coinage -- Asia -- History
23461,"Pinckney, Charles, 1757-1824"
23462,"World War, 1914-1918 -- Alabama"
23463,Merlin (Legendary character) -- Poetry
23464,Battles -- England
23465,Lancashire (England) -- History
23466,Nationalism -- Japan
23467,Pike
23468,Lithography
23469,"Carson, Kit, 1809-1868 -- Juvenile fiction"
23470,"Christian sociology -- History -- Early church, ca. 30-600"
23471,Eschatology -- History of doctrines
23472,"Hull, E. M. (Edith Maude). Sheik -- Parodies, imitations, etc."
23473,Bible. New Testament -- Dictionaries -- English
23474,"Greek language, Biblical -- Dictionaries -- English"
23475,Secretaries -- Fiction
23476,South Carolina -- Juvenile fiction
23477,"Wyoming Valley Woman's Club (Wilkes-Barre, Pennsylvania)"
23478,African Americans -- History -- 1877-1964 -- Sources
23479,Merchant marine
23480,Seamanship
23481,Stowaways -- Fiction
23482,Trials (Blasphemy) -- Jerusalem
23483,Trials (Treason) -- Jerusalem
23484,"Atlanta Campaign, 1864 -- Personal narratives"
23485,"Clark, Walter A. (Walter Augustus)"
23486,"Confederate States of America. Army. Georgia Infantry Regiment, 1st (1861-1862). Oglethorpe Infantry Company -- Biography"
23487,Soldiers -- Georgia -- Biography
23488,Women -- Education -- Fiction
23489,Great Western Railway (Great Britain) -- Employees
23490,Railroads -- Employees
23491,Railroads -- Great Britain -- Employees
23492,"Watson, Richard, 1737-1816. Apology for the Bible"
23493,"Shepherd, Samuel, Sir, 1760-1840"
23494,Immaculate Conception
23495,"Great Britain -- History -- Henry VII, 1485-1509 -- Sources"
23496,"Great Britain -- History -- Lancaster and York, 1399-1485 -- Sources"
23497,Letter writing -- History -- To 1500 -- Sources
23498,Paston family -- Correspondence
23499,"Social history -- Medieval, 500-1500 -- Sources"
23500,Great Britain -- Foreign relations -- Fiction
23501,"Arabs -- Africa, Central -- Fiction"
23502,Folk literature
23503,Chihuahua (Mexico : State) -- Description and travel
23504,"Remington, Frederic, 1861-1909"
23505,Murder victims' families -- Fiction
23506,"Crooks, William, 1852-1921"
23507,Jews -- New York (State) -- New York
23508,Jews -- New York (State) -- New York -- Intellectual life
23509,"Lower East Side (New York, N.Y.) -- Intellectual life"
23510,Kentucky -- Description and travel
23511,Roads -- Ohio River Valley
23512,Courts -- Great Britain
23513,Lawyers -- Great Britain
23514,United States. Marine Corps -- Juvenile fiction
23515,"Architecture, Gothic -- Spain"
23516,Church architecture -- Spain
23517,Cumberland Road
23518,Jewish philosophers -- Germany -- Biography
23519,"Judaism -- Europe, Eastern -- History -- 18th century"
23520,"Maimon, Salomon, 1754-1800"
23521,Massachusetts artillery -- 1st coast artillery regt. -- 1784-
23522,Church architecture -- England -- London
23523,Church buildings -- England -- London -- Directories
23524,Churches -- England -- London
23525,"Dissenters, Religious -- England -- London"
23526,"Monmouth, Battle of, Freehold, N.J., 1778 -- Fiction"
23527,"Antinoüs, approximately 110-130 -- Fiction"
23528,Land's End (England) -- Fiction
23529,Ordnance -- Fiction
23530,Cyclones -- Great Britain -- Early works to 1800
23531,Great Britain
23532,Hurricanes -- Great Britain -- Early works to 1800
23533,Slavs -- History
23534,Labor unions -- France -- History
23535,Syndicalism -- France
23536,Indians of North America -- Pacific Coast of North America
23537,"Ulfeldt, Leonora Christina, grevinde, 1621-1698"
23538,Education -- Ireland -- History
23539,Trees -- England
23540,Wills
23541,Wills -- United States
23542,Italian literature -- Translations into English
23543,"Caldecott, Randolph, 1846-1886"
23544,"World War, 1914-1918 -- Belgium -- Fiction"
23545,Russians -- England -- Fiction
23546,America -- Discovery and exploration -- Norse -- Fiction
23547,French language -- Orthography and spelling
23548,Constantinople -- Description and travel
23549,"Sylva, Carmen, 1843-1916"
23550,Ohio River
23551,"Heger, Constantin-Georges, 1809-1896"
23552,"Heger, Zoë, 1804-1887"
23553,Folklore -- England -- Cheshire
23554,"Jellicoe, John Rushworth, 1859-1935"
23555,Arabian nights
23556,Islamic Empire -- Social life and customs
23557,"Social history -- Medieval, 500-1500"
23558,Hebrew literature -- History and criticism
23559,"Solomon, King of Israel"
23560,Literature -- Miscellanea
23561,Parents -- Juvenile fiction
23562,Ponies -- Juvenile fiction
23563,Forbes Road (Pa.)
23564,"David, King of Israel -- Fiction"
23565,Cannibalism
23566,Exiles -- French Guiana -- Cayenne
23567,French Guiana -- Description and travel
23568,"Crawford, F. Marion (Francis Marion), 1854-1909. Mr. Isaacs -- Parodies, imitations, etc."
23569,Sanskrit fiction -- Translations into English
23570,"World War, 1914-1918 -- Participation, British"
23571,Ferret
23572,Memphis (Tenn.) -- Fiction
23573,Airplanes -- Models
23574,Alcoholics -- Great Britain -- Fiction
23575,Alcoholism -- Great Britain -- Fiction
23576,Bible -- Geography -- Maps
23577,Birds -- United States -- Juvenile literature
23578,Bookplates
23579,Wilderness Road
23580,"Fishguard, Battle of, Fishguard, Wales, 1797 -- Fiction"
23581,Wales -- History -- Fiction
23582,"Jolin, Philippe, -1829"
23583,Trials (Murder) -- Jersey
23584,Clubs -- England -- London
23585,United States Highway 40
23586,Construction industry -- Fiction
23587,Cairo (Egypt) -- Description and travel
23588,Italy -- Politics and government -- 1914-1945
23589,Partito politico futurista (Italy)
23590,Yukon River (Yukon and Alaska) -- Description and travel
23591,"Short stories, Italian -- Translations into Spanish"
23592,"Poets, English -- Homes and haunts"
23593,Isles of Scilly (England) -- Description and travel
23594,Hunting -- Alaska
23595,"Clark, George Rogers, 1752-1818"
23596,Indians of North America -- Wars -- 1790-1794
23597,Cardsharping
23598,"Bible. New Testament -- Evidences, authority, etc."
23599,Forests and forestry -- Great Britain
23600,Trees -- Great Britain -- Identification
23601,Crow Indians -- Fiction
23602,Yellowstone River Valley -- Fiction
23603,Portages -- North America
23604,"Burlington Strike, 1888"
23605,Jews -- Morocco --  Marrakech -- Fiction
23606,Radio -- Fiction
23607,Gelatin
23608,Glue
23609,Leather
23610,Self-control -- Fiction
23611,Discoveries in geography -- Spanish
23612,Early maps
23613,"Mendaña de Neira, Alvaro de, 1542?-1595"
23614,Rome -- Politics and government -- 510-30 B.C.
23615,"Gibson, Edmund, 1669-1748"
23616,Jesus Christ -- Miracles -- Early works to 1800
23617,"Smalbroke, Richard, 1672-1749"
23618,"Mazzini, Giuseppe, 1805-1872"
23619,"Brunel, Isambard Kingdom, 1806-1859"
23620,Civil engineering
23621,"Al Kut (Iraq) -- History -- Siege, 1915-1916"
23622,Automobiles -- Dictionaries
23623,English language -- Dictionaries -- French
23624,French language -- Dictionaries -- English
23625,"Evelyn, John, 1620-1706 -- Diaries"
23626,Great Britain -- Social life and customs -- Early works to 1800
23627,Gairloch (Scotland) -- Guidebooks
23628,Gairloch (Scotland) -- History
23629,Ross and Cromarty (Scotland) -- History
23630,Books -- Poetry
23631,"Fern, Fanny, 1811-1872"
23632,Mountaineering -- Alps -- History -- 19th century
23633,Mountaineers -- Biography
23634,"Whymper, Edward, 1840-1911"
23635,Dodge City (Kan.) -- Fiction
23636,"Masterson, Bat, 1853-1921 -- Fiction"
23637,Gold mines and mining -- Russia (Federation) -- Siberia
23638,School children -- Netherlands
23639,Marbled papers
23640,Marbling (Bookbinding)
23641,Labor unions -- United States -- Drama
23642,Social classes -- United States -- Drama
23643,"United States. Navy. Atlantic Fleet -- Cruise, 1907-1909"
23644,Health resorts -- Virginia
23645,Springs -- Virginia
23646,Great Britain. Army. Jewish Legion
23647,Donegal (Ireland : County) -- Description and travel
23648,Plants -- Norfolk Island
23649,"Carducci, Giosuè, 1835-1907"
23650,"Marsden, Samuel, 1765-1838"
23651,Missions -- French Polynesia -- Tahiti (Island)
23652,Missions -- New Zealand
23653,Pheasants -- Juvenile fiction
23654,"La Salle, Robert Cavelier, sieur de, 1643-1687 -- Fiction"
23655,"Tonti, Henri de, -1704 -- Fiction"
23656,Angola -- Discovery and exploration
23657,Congo (Democratic Republic) -- Discovery and exploration
23658,Greenland
23659,"Names, Geographical -- Norway -- Spitsbergen Island"
23660,Noordse Compagnie
23661,North Pole
23662,Spitsbergen Island (Norway)
23663,"Arbuthnot, John, 1667-1735 -- Library -- Catalogs"
23664,Great Britain -- Politics and government -- 1702-1714 -- Pamphlets
23665,"Satire, English -- Bibliography -- Catalogs"
23666,Suffrage
23667,Americans -- Nova Scotia -- Fiction
23668,Hotelkeepers -- Fiction
23669,Nova Scotia -- Fiction
