id,book_id,subject_id
128875,16424,11120
128876,16424,5372
128877,16425,11121
128878,16426,10990
128879,16426,3308
128880,16427,467
128881,16427,263
128882,16427,10592
128883,16428,68
128884,16428,11122
128885,16428,11123
128886,16429,11124
128887,16429,11125
128888,16430,6915
128889,16431,4955
128890,16431,11126
128891,16432,11127
128892,16433,309
128893,16434,11128
128894,16435,3606
128895,16435,1498
128896,16436,299
128897,16436,178
128898,16437,8653
128899,16438,4567
128900,16438,1509
128901,16438,1428
128902,16438,11129
128903,16439,11130
128904,16440,11131
128905,16440,11132
128906,16441,6278
128907,16441,11133
128908,16441,9539
128909,16441,11134
128910,16442,3167
128911,16443,11135
128912,16444,11136
128913,16444,11137
128914,16444,8363
128915,16445,2710
128916,16445,1051
128917,16445,2711
128918,16445,1213
128919,16446,9651
128920,16447,301
128921,16447,11138
128922,16447,2378
128923,16447,923
128924,16448,8211
128925,16448,11139
128926,16448,4274
128927,16448,150
128928,16448,2205
128929,16448,907
128930,16448,4266
128931,16449,11140
128932,16450,11141
128933,16450,11142
128934,16450,11143
128935,16451,9009
128936,16451,9010
128937,16451,9011
128938,16451,9012
128939,16452,5490
128940,16452,729
128941,16452,587
128942,16453,557
128943,16454,129
128944,16455,11144
128945,16455,4428
128946,16456,4786
128947,16457,234
128948,16457,235
128949,16457,95
128950,16457,236
128951,16457,237
128952,16458,3303
128953,16459,9785
128954,16459,11145
128955,16459,11146
128956,16460,10946
128957,16460,11147
128958,16460,11148
128959,16460,11149
128960,16461,7297
128961,16462,10423
128962,16462,3596
128963,16463,9690
128964,16464,4907
128965,16465,2546
128966,16465,11150
128967,16466,11151
128968,16467,4688
128969,16467,11152
128970,16467,11153
128971,16467,11154
128972,16468,1016
128973,16469,4685
128974,16469,7840
128975,16470,2324
128976,16471,2760
128977,16472,1077
128978,16472,4273
128979,16472,4274
128980,16472,150
128981,16472,1280
128982,16472,11155
128983,16473,2342
128984,16473,5338
128985,16474,4619
128986,16475,10558
128987,16476,1618
128988,16476,5349
128989,16476,1205
128990,16476,5350
128991,16477,6250
128992,16477,11156
128993,16477,7078
128994,16478,11157
128995,16479,11158
128996,16480,1483
128997,16481,11159
128998,16481,11160
128999,16482,11159
129000,16482,11160
129001,16483,11159
129002,16483,11160
129003,16484,11161
129004,16484,11162
129005,16485,1051
129006,16485,861
129007,16486,11163
129008,16487,7228
129009,16488,11164
129010,16488,2299
129011,16489,6572
129012,16490,1889
129013,16490,1890
129014,16490,1866
129015,16490,1891
129016,16490,1892
129017,16490,1893
129018,16490,78
129019,16491,345
129020,16491,2829
129021,16492,11165
129022,16493,10850
129023,16493,10851
129024,16493,61
129025,16493,30
129026,16493,445
129027,16493,10852
129028,16494,10425
129029,16494,11166
129030,16495,11167
129031,16496,9628
129032,16497,557
129033,16497,68
129034,16498,10558
129035,16499,557
129036,16500,813
129037,16501,9009
129038,16501,9010
129039,16501,9011
129040,16501,9012
129041,16502,345
129042,16502,1732
129043,16503,2969
129044,16504,11168
129045,16504,2780
129046,16505,8081
129047,16506,179
129048,16506,392
129049,16507,1173
129050,16508,2555
129051,16509,6985
129052,16510,1676
129053,16511,9628
129054,16512,6326
129055,16513,2515
129056,16514,7085
129057,16515,392
129058,16516,4294
129059,16517,2968
129060,16518,3449
129061,16518,1051
129062,16518,2760
129063,16519,3082
129064,16520,11169
129065,16520,11170
129066,16521,11171
129067,16521,4600
129068,16522,9918
129069,16523,11172
129070,16524,9918
129071,16525,4566
129072,16526,7687
129073,16527,11173
129074,16527,11174
129075,16528,11175
129076,16528,11176
129077,16529,275
129078,16530,565
129079,16531,11177
129080,16532,739
129081,16533,557
129082,16534,5164
129083,16535,392
129084,16536,2666
129085,16537,6182
129086,16538,11178
129087,16538,11179
129088,16539,10168
129089,16539,8155
129090,16539,10462
129091,16540,1096
129092,16540,150
129093,16541,68
129094,16541,11180
129095,16542,11181
129096,16542,11182
129097,16543,11183
129098,16544,5145
129099,16544,1612
129100,16545,11184
129101,16545,11185
129102,16546,10515
129103,16546,2706
129104,16546,10516
129105,16547,11186
129106,16547,11187
129107,16547,11188
129108,16547,5481
129109,16548,7532
129110,16548,1225
129111,16549,7532
129112,16549,1225
129113,16550,3315
129114,16551,608
129115,16551,565
129116,16551,66
129117,16552,2515
129118,16552,11189
129119,16553,3428
129120,16553,70
129121,16553,3740
129122,16554,557
129123,16555,11190
129124,16556,649
129125,16557,11191
129126,16558,11191
129127,16559,11192
129128,16559,9126
129129,16559,11193
129130,16559,11194
129131,16560,2429
129132,16560,174
129133,16560,5523
129134,16561,11195
129135,16561,11196
129136,16562,11197
129137,16562,11198
129138,16563,6985
129139,16564,6297
129140,16564,11199
129141,16565,11200
129142,16565,6854
129143,16565,2044
129144,16565,11201
129145,16565,6856
129146,16565,697
129147,16565,1697
129148,16566,11202
129149,16566,1026
129150,16566,875
129151,16566,3863
129152,16566,7158
129153,16566,157
129154,16566,4817
129155,16567,3863
129156,16567,11203
129157,16567,6753
129158,16567,102
129159,16567,11204
129160,16568,392
129161,16569,7953
129162,16569,11205
129163,16570,7532
129164,16570,1225
129165,16571,11206
129166,16571,11207
129167,16572,11208
129168,16572,6174
129169,16573,796
129170,16573,368
129171,16573,6810
129172,16574,557
129173,16575,757
129174,16575,11209
129175,16575,2232
129176,16576,174
129177,16577,2086
129178,16578,546
129179,16578,178
129180,16578,11210
129181,16578,2303
129182,16578,614
129183,16579,2107
129184,16579,2683
129185,16580,10558
129186,16581,9396
129187,16582,557
129188,16583,11211
129189,16583,11212
129190,16583,11213
129191,16583,11214
129192,16584,8220
129193,16585,345
129194,16586,11215
129195,16587,6844
129196,16588,8079
129197,16589,565
129198,16590,3718
129199,16591,3907
129200,16592,6985
129201,16593,2132
129202,16594,11216
129203,16595,11217
129204,16595,11218
129205,16596,11219
129206,16596,11220
129207,16597,565
129208,16598,11221
129209,16598,10342
129210,16598,11222
129211,16599,4079
129212,16600,11223
129213,16600,11224
129214,16601,392
129215,16602,11225
129216,16602,11226
129217,16602,11227
129218,16602,11228
129219,16602,10547
129220,16602,11229
129221,16602,11230
129222,16602,11231
129223,16602,11232
129224,16603,11151
129225,16604,26
129226,16604,323
129227,16605,10452
129228,16605,11233
129229,16605,10453
129230,16605,10454
129231,16605,11234
129232,16606,11235
129233,16606,11236
129234,16607,7459
129235,16607,7460
129236,16608,1074
129237,16608,11237
129238,16608,11238
129239,16608,565
129240,16609,7532
129241,16609,1225
129242,16610,11190
129243,16611,11239
129244,16611,6481
129245,16612,557
129246,16613,2148
129247,16613,2143
129248,16614,2132
129249,16615,392
129250,16616,392
129251,16617,11190
129252,16618,1897
129253,16618,1898
129254,16618,1899
129255,16618,1900
129256,16618,1901
129257,16618,1902
129258,16618,1865
129259,16618,78
129260,16619,6985
129261,16620,11240
129262,16620,11241
129263,16621,196
129264,16622,11242
129265,16622,11243
129266,16622,6290
129267,16622,6291
129268,16623,11244
129269,16623,11245
129270,16623,11246
129271,16623,11247
129272,16623,11248
129273,16623,11249
129274,16624,3907
129275,16625,11250
129276,16626,8079
129277,16627,11251
129278,16627,11252
129279,16628,6985
129280,16629,11237
129281,16629,11238
129282,16629,565
129283,16630,611
129284,16631,31
129285,16632,675
129286,16633,11253
129287,16633,11254
129288,16634,206
129289,16634,11255
129290,16635,3606
129291,16636,4017
129292,16637,11256
129293,16638,9881
129294,16639,11257
129295,16639,11258
129296,16640,6985
129297,16641,11259
129298,16641,11260
129299,16642,3213
129300,16643,275
129301,16644,11261
129302,16644,11262
129303,16644,11263
129304,16644,1029
129305,16645,3100
129306,16645,5211
129307,16646,9252
129308,16646,7103
129309,16647,11264
129310,16647,11265
129311,16648,174
129312,16648,150
129313,16648,11266
129314,16649,557
129315,16650,5780
129316,16651,557
129317,16652,10540
129318,16653,2776
129319,16653,9441
129320,16654,11267
129321,16655,2855
129322,16656,11259
129323,16656,11260
129324,16657,11268
129325,16658,10709
129326,16658,11269
129327,16659,8691
129328,16659,3013
129329,16660,11270
129330,16660,11271
129331,16661,11272
129332,16661,11273
129333,16662,557
129334,16663,1008
129335,16663,11274
129336,16664,11275
129337,16664,11276
129338,16664,11277
129339,16665,11278
129340,16666,10272
129341,16667,11279
129342,16668,436
129343,16669,11280
129344,16669,11281
129345,16669,11282
129346,16670,8625
129347,16670,8626
129348,16671,1674
129349,16672,3175
129350,16673,6985
129351,16674,11283
129352,16674,608
129353,16674,1056
129354,16674,565
129355,16675,10946
129356,16675,2515
129357,16676,557
129358,16677,259
129359,16678,4584
129360,16679,11284
129361,16679,11285
129362,16679,11286
129363,16679,11287
129364,16680,9742
129365,16681,2429
129366,16681,174
129367,16681,5523
129368,16682,557
129369,16683,3779
129370,16684,6985
129371,16685,7531
129372,16685,9146
129373,16686,357
129374,16686,11288
129375,16687,557
129376,16688,2429
129377,16688,4258
129378,16688,556
129379,16688,11289
129380,16688,11290
129381,16689,557
129382,16690,4600
129383,16690,9147
129384,16691,11291
129385,16691,11292
129386,16692,61
129387,16692,68
129388,16693,174
129389,16693,756
129390,16693,11293
129391,16694,260
129392,16694,95
129393,16694,1174
129394,16694,96
129395,16694,1175
129396,16694,80
129397,16694,81
129398,16695,5924
129399,16695,11294
129400,16695,11295
129401,16695,11296
129402,16696,5769
129403,16697,11172
129404,16698,11297
129405,16699,4887
129406,16699,68
129407,16700,8066
129408,16701,11298
129409,16702,2515
129410,16703,557
129411,16704,11299
129412,16705,11300
129413,16705,3720
129414,16706,11301
129415,16706,11302
129416,16706,11303
129417,16706,3420
129418,16707,6985
129419,16708,7782
129420,16709,309
129421,16710,801
129422,16710,1831
129423,16710,1832
129424,16710,1833
129425,16711,11304
129426,16712,11305
129427,16712,5026
129428,16713,11306
129429,16713,11307
129430,16714,3428
129431,16715,11308
129432,16715,4346
129433,16716,3428
129434,16716,1732
129435,16717,6985
129436,16718,11309
129437,16719,557
129438,16720,557
129439,16721,95
129440,16722,198
129441,16723,557
129442,16724,3618
129443,16725,175
129444,16726,941
129445,16726,1055
129446,16726,458
129447,16727,6985
129448,16728,11310
129449,16729,1729
129450,16729,2132
129451,16729,11311
129452,16730,557
129453,16731,35
129454,16731,175
129455,16731,222
129456,16731,11312
129457,16732,3893
129458,16733,1595
129459,16734,3907
129460,16735,392
129461,16736,3746
129462,16737,6492
129463,16738,11313
129464,16738,5882
129465,16738,1758
129466,16739,1118
129467,16739,4010
129468,16739,11314
129469,16740,1498
129470,16741,559
129471,16741,67
129472,16741,482
129473,16741,368
129474,16741,483
129475,16741,484
129476,16741,485
129477,16742,11315
129478,16743,26
129479,16743,557
129480,16744,11316
129481,16744,9416
129482,16745,6972
129483,16745,2335
129484,16745,1225
129485,16746,9937
129486,16747,11317
129487,16747,11318
129488,16747,11319
129489,16748,11313
129490,16748,5882
129491,16748,11320
129492,16749,11321
129493,16749,11313
129494,16749,5882
129495,16750,11221
129496,16750,8176
129497,16751,2303
129498,16752,2541
129499,16753,11322
129500,16754,557
129501,16755,10170
129502,16756,1279
129503,16756,1077
129504,16756,1029
129505,16757,5696
129506,16758,11323
129507,16758,11324
129508,16759,11325
129509,16760,11326
129510,16760,11313
129511,16760,5882
129512,16761,7785
129513,16761,11313
129514,16761,5882
129515,16762,11327
129516,16762,11313
129517,16762,5882
129518,16763,9288
129519,16763,1118
129520,16764,9160
129521,16764,11328
129522,16764,1964
129523,16764,9161
129524,16764,11329
129525,16765,9160
129526,16765,11328
129527,16765,1964
129528,16765,9161
129529,16765,11329
129530,16766,2248
129531,16767,4305
129532,16767,11330
129533,16768,11331
129534,16768,11332
129535,16769,342
129536,16769,343
129537,16769,344
129538,16770,11333
129539,16770,11334
129540,16771,557
129541,16772,11335
129542,16772,11336
129543,16772,11337
129544,16773,1674
129545,16774,10143
129546,16775,5454
129547,16776,299
129548,16777,11338
129549,16777,68
129550,16777,565
129551,16778,3907
129552,16779,1118
129553,16780,1
129554,16780,2
129555,16781,387
129556,16781,11339
129557,16782,387
129558,16782,11339
129559,16783,387
129560,16783,11339
129561,16784,387
129562,16784,11339
129563,16785,11340
129564,16785,11341
129565,16786,8934
129566,16787,2053
129567,16787,1214
129568,16788,557
129569,16789,557
129570,16790,2642
129571,16790,11190
129572,16791,11342
129573,16792,1674
129574,16793,6856
129575,16793,11343
129576,16793,11344
129577,16793,11345
129578,16794,557
129579,16794,309
129580,16795,557
129581,16796,557
129582,16797,6587
129583,16797,3589
129584,16798,557
129585,16799,557
129586,16800,7716
129587,16801,11346
129588,16802,11347
129589,16802,5769
129590,16803,557
129591,16804,58
129592,16804,1017
129593,16804,301
129594,16804,337
129595,16804,89
129596,16805,26
129597,16805,1008
129598,16805,174
129599,16805,150
129600,16805,6158
129601,16805,1201
129602,16805,157
129603,16806,2904
129604,16806,9270
129605,16806,2906
129606,16807,2132
129607,16808,11348
129608,16808,11349
129609,16808,9104
129610,16809,11350
129611,16809,11351
129612,16809,11352
129613,16810,11353
129614,16810,8385
129615,16810,3635
129616,16811,11354
129617,16811,11355
129618,16812,557
129619,16813,557
129620,16814,557
129621,16815,4702
129622,16816,604
129623,16816,1685
129624,16817,557
129625,16818,557
129626,16819,557
129627,16820,2663
129628,16821,392
129629,16822,11356
129630,16823,11357
129631,16824,6739
129632,16824,1672
129633,16824,1563
129634,16824,6740
129635,16825,4125
129636,16826,3294
129637,16826,427
129638,16826,8428
129639,16826,28
129640,16826,5303
129641,16826,321
129642,16826,89
129643,16826,95
129644,16826,8429
129645,16827,95
129646,16828,6123
129647,16828,6124
129648,16829,4613
129649,16829,3232
129650,16829,4192
129651,16829,7069
129652,16830,6892
129653,16831,11358
129654,16832,2828
129655,16832,345
129656,16832,61
129657,16832,2829
129658,16832,2830
129659,16832,2831
129660,16833,11359
129661,16833,11360
129662,16834,5863
129663,16835,10005
129664,16836,557
129665,16837,61
129666,16837,884
129667,16837,885
129668,16838,557
129669,16839,392
129670,16840,4134
129671,16840,5657
129672,16841,7721
129673,16842,557
129674,16842,392
129675,16843,11361
129676,16844,11362
129677,16844,11363
129678,16845,1328
129679,16845,11364
129680,16846,3000
129681,16847,10515
129682,16847,2706
129683,16847,10516
129684,16848,557
129685,16849,11365
129686,16851,557
129687,16852,10373
129688,16852,356
129689,16852,444
129690,16852,935
129691,16853,57
129692,16853,1268
129693,16853,415
129694,16853,126
129695,16854,557
129696,16855,26
129697,16855,150
129698,16855,11366
129699,16855,157
129700,16855,11367
129701,16856,3100
129702,16856,3664
129703,16857,342
129704,16858,3147
129705,16859,11368
129706,16859,11369
129707,16860,3428
129708,16860,309
129709,16861,2281
129710,16861,565
129711,16862,557
129712,16863,11370
129713,16863,11371
129714,16863,11372
129715,16863,11373
129716,16863,11374
129717,16863,11375
129718,16863,11376
129719,16864,5763
129720,16864,8834
129721,16864,4424
129722,16864,10567
129723,16864,9143
129724,16865,175
129725,16865,1006
129726,16865,1007
129727,16866,11377
129728,16867,1239
129729,16867,5600
129730,16867,2667
129731,16868,4600
129732,16869,6322
129733,16869,11378
129734,16870,565
129735,16871,565
129736,16872,11379
129737,16872,11380
129738,16873,11182
129739,16874,557
129740,16875,557
129741,16876,557
129742,16877,6985
129743,16878,11381
129744,16878,11382
129745,16879,918
129746,16880,11383
129747,16880,1454
129748,16880,2660
129749,16881,557
129750,16882,557
129751,16883,4716
129752,16884,7276
129753,16885,11384
129754,16886,4271
129755,16886,11385
129756,16887,2177
129757,16888,11359
129758,16888,11386
129759,16889,1337
129760,16889,11387
129761,16889,565
129762,16890,61
129763,16890,11388
129764,16891,11389
129765,16891,11390
129766,16892,10511
129767,16892,11391
129768,16892,11392
129769,16893,1894
129770,16893,1895
129771,16893,1896
129772,16893,78
129773,16894,4056
129774,16894,1575
129775,16895,4056
129776,16895,1575
129777,16896,1213
129778,16896,11393
129779,16896,11394
129780,16896,11395
129781,16897,11396
129782,16898,5108
129783,16898,1669
129784,16898,11397
129785,16899,11069
129786,16900,4566
129787,16901,639
129788,16902,488
129789,16903,1723
129790,16904,675
129791,16905,175
129792,16906,11398
129793,16907,11399
129794,16908,557
129795,16908,309
129796,16909,557
129797,16910,2161
129798,16911,5430
129799,16912,1605
129800,16912,11400
129801,16912,1606
129802,16913,1605
129803,16913,11400
129804,16913,1606
129805,16914,1605
129806,16914,11228
129807,16914,9467
129808,16914,11400
129809,16914,1606
129810,16915,1605
129811,16915,11228
129812,16915,9467
129813,16915,11400
129814,16915,1606
129815,16916,1498
129816,16917,4123
129817,16917,2855
129818,16917,11401
129819,16918,1077
129820,16918,8695
129821,16918,150
129822,16918,2342
129823,16919,6026
129824,16919,557
129825,16919,450
129826,16920,11402
129827,16920,1192
129828,16920,5720
129829,16921,98
129830,16921,95
129831,16921,11403
129832,16921,237
129833,16922,7346
129834,16923,11404
129835,16924,9742
129836,16925,301
129837,16926,11405
129838,16926,4304
129839,16927,11406
129840,16927,11407
129841,16928,11408
129842,16929,1649
129843,16929,11409
129844,16930,10529
129845,16931,489
129846,16931,11410
129847,16931,7695
129848,16931,4065
129849,16931,388
129850,16931,389
129851,16931,6103
129852,16932,708
129853,16932,11411
129854,16933,3205
129855,16934,557
129856,16935,4902
129857,16936,6395
129858,16936,11412
129859,16937,5159
129860,16937,11413
129861,16938,11131
129862,16938,11414
129863,16939,11172
129864,16940,11415
129865,16941,11415
129866,16942,4619
129867,16943,3369
129868,16943,10400
129869,16944,5780
129870,16945,8476
129871,16945,4600
129872,16946,120
129873,16947,11416
129874,16948,1674
129875,16949,11417
129876,16950,178
129877,16951,2334
129878,16951,11418
129879,16951,11419
129880,16951,11420
129881,16951,11421
129882,16952,557
129883,16953,9742
129884,16954,150
129885,16954,3353
129886,16954,6127
129887,16955,3401
129888,16956,1077
129889,16956,5255
129890,16956,3117
129891,16957,325
129892,16957,10593
129893,16957,206
129894,16957,10594
129895,16958,11422
129896,16958,4728
129897,16959,1020
129898,16960,498
129899,16961,11423
129900,16962,2124
129901,16962,11424
129902,16963,11425
129903,16963,11426
129904,16963,3240
129905,16964,11427
129906,16964,11428
129907,16964,9536
129908,16964,11429
129909,16965,2080
129910,16965,2081
129911,16965,2082
129912,16966,11430
129913,16967,11431
129914,16967,11432
129915,16968,557
129916,16969,67
129917,16969,3017
129918,16969,2899
129919,16969,653
129920,16970,11433
129921,16970,11434
129922,16971,1354
129923,16971,796
129924,16971,186
129925,16971,522
129926,16972,1674
129927,16973,392
129928,16974,11435
129929,16974,11271
129930,16975,11436
129931,16975,11437
129932,16976,4865
129933,16976,565
129934,16977,7085
129935,16977,11438
129936,16977,11439
129937,16977,4857
129938,16978,6922
129939,16978,11440
129940,16979,11441
129941,16980,557
129942,16981,175
129943,16981,9124
129944,16981,9125
129945,16982,1008
129946,16982,5313
129947,16983,11415
129948,16984,11442
129949,16985,11172
129950,16985,11443
129951,16986,11415
129952,16987,1676
129953,16987,5482
129954,16988,4271
129955,16989,392
129956,16990,11444
129957,16990,9667
129958,16990,2303
129959,16990,2667
129960,16991,3117
129961,16992,11445
129962,16992,8079
129963,16993,557
129964,16994,1051
129965,16994,861
129966,16995,680
129967,16995,918
129968,16996,9570
129969,16996,10516
129970,16996,7567
129971,16997,11446
129972,16998,436
129973,16999,11447
129974,17000,10876
129975,17001,11448
129976,17002,2441
129977,17002,11449
129978,17003,11450
129979,17003,11451
129980,17004,11452
129981,17004,11453
129982,17004,11454
129983,17004,11455
129984,17004,11456
129985,17005,7346
129986,17006,8118
129987,17006,8795
129988,17007,275
129989,17007,3632
129990,17008,11457
129991,17009,2421
129992,17009,5298
129993,17010,557
129994,17011,2829
129995,17012,61
129996,17013,87
129997,17013,11458
129998,17014,11459
129999,17016,11460
130000,17017,9699
130001,17017,11461
130002,17017,9701
130003,17018,9699
130004,17018,11461
130005,17018,9701
130006,17019,940
130007,17020,222
130008,17020,837
130009,17020,218
130010,17021,11462
130011,17022,11463
130012,17022,11464
130013,17022,11465
130014,17022,11466
130015,17023,11467
130016,17023,11468
130017,17024,3175
130018,17025,95
130019,17025,30
130020,17025,425
130021,17025,426
130022,17026,95
130023,17027,95
130024,17028,318
130025,17028,113
130026,17028,11469
130027,17028,1658
130028,17028,319
130029,17028,95
130030,17028,1945
130031,17028,11470
130032,17028,11471
130033,17028,522
130034,17029,95
130035,17030,95
130036,17031,557
130037,17031,309
130038,17032,11400
130039,17032,11472
130040,17032,11473
130041,17032,11474
130042,17032,2760
130043,17033,2087
130044,17034,1700
130045,17035,557
130046,17036,7346
130047,17037,2965
130048,17038,2965
130049,17039,11475
130050,17040,436
130051,17041,7020
130052,17041,11476
130053,17042,8834
130054,17043,565
130055,17044,4221
130056,17044,11477
130057,17044,4227
130058,17045,11478
130059,17046,801
130060,17046,1854
130061,17046,1855
130062,17046,1856
130063,17047,26
130064,17047,557
130065,17048,557
130066,17049,11479
130067,17050,8910
130068,17050,2089
130069,17051,11480
130070,17052,11480
130071,17053,68
130072,17053,11481
130073,17054,1607
130074,17055,1607
130075,17056,1002
130076,17056,11482
130077,17056,1607
130078,17056,9082
130079,17057,1607
130080,17058,1002
130081,17058,1607
130082,17059,1607
130083,17060,2429
130084,17060,11483
130085,17060,4785
130086,17061,2432
130087,17061,11484
130088,17061,11485
130089,17062,557
130090,17063,436
130091,17064,11486
130092,17064,11487
130093,17065,275
130094,17065,392
130095,17065,309
130096,17066,436
130097,17066,565
130098,17067,11488
130099,17067,4230
130100,17068,7776
130101,17068,2429
130102,17069,3372
130103,17069,174
130104,17069,3863
130105,17069,11489
130106,17070,9450
130107,17071,10820
130108,17071,11490
130109,17072,61
130110,17073,11491
130111,17073,11458
130112,17074,11492
130113,17075,2656
130114,17076,11493
130115,17077,11494
130116,17078,11494
130117,17079,5212
130118,17080,11495
130119,17081,392
130120,17082,3449
130121,17083,454
130122,17083,309
130123,17084,557
130124,17085,11496
130125,17086,1926
130126,17087,4123
130127,17087,11497
130128,17087,11498
130129,17088,11499
130130,17088,11500
130131,17089,2600
130132,17090,11501
130133,17090,7256
130134,17090,11502
130135,17090,11503
130136,17091,10078
130137,17092,10733
130138,17093,10227
130139,17093,11504
130140,17094,11505
130141,17095,8966
130142,17095,1077
130143,17095,5255
130144,17096,1077
130145,17096,5255
130146,17097,1077
130147,17097,5255
130148,17098,175
130149,17099,11506
130150,17099,450
130151,17099,30
130152,17099,9197
130153,17100,11507
130154,17101,11508
130155,17101,8912
130156,17101,11341
130157,17102,5107
130158,17102,4785
130159,17102,7861
130160,17103,436
130161,17104,2429
130162,17104,5107
130163,17104,8678
130164,17105,11509
130165,17105,11510
130166,17105,11511
130167,17106,557
130168,17107,11010
130169,17107,1051
130170,17107,2711
130171,17107,11011
130172,17107,11012
130173,17107,11013
130174,17107,11014
130175,17107,11015
130176,17107,11016
130177,17108,3945
130178,17109,11512
130179,17109,11271
130180,17110,940
130181,17110,7284
130182,17111,11513
130183,17111,2515
130184,17112,3893
130185,17113,11514
130186,17114,4584
130187,17115,11515
130188,17115,11516
130189,17115,11517
130190,17116,11518
130191,17117,1350
130192,17117,7861
130193,17118,9196
130194,17118,1000
130195,17118,7959
130196,17119,299
130197,17120,3315
130198,17121,8304
130199,17121,8305
130200,17122,7036
130201,17122,11519
130202,17123,10256
130203,17123,10257
130204,17123,10258
130205,17123,10259
130206,17123,4166
130207,17124,11520
130208,17124,11521
130209,17124,11522
130210,17125,206
130211,17125,11523
130212,17126,11524
130213,17126,7259
130214,17127,391
130215,17127,1452
130216,17128,7401
130217,17129,1723
130218,17130,1745
130219,17130,1421
130220,17130,4186
130221,17130,309
130222,17131,26
130223,17131,257
130224,17132,3617
130225,17132,4098
130226,17133,150
130227,17133,157
130228,17133,160
130229,17134,248
130230,17135,2392
130231,17135,11525
130232,17135,1702
130233,17135,11526
130234,17136,11527
130235,17136,11528
130236,17136,11529
130237,17137,11530
130238,17137,11531
130239,17138,95
130240,17139,11532
130241,17139,11533
130242,17139,11534
130243,17139,11535
130244,17139,11536
130245,17140,604
130246,17140,1685
130247,17141,557
130248,17142,309
130249,17143,1745
130250,17144,108
130251,17144,723
130252,17145,11537
130253,17146,4863
130254,17146,4864
130255,17146,1627
130256,17147,11538
130257,17147,11539
130258,17147,11540
130259,17148,11541
130260,17148,11542
130261,17148,11543
130262,17148,11544
130263,17149,11545
130264,17150,11546
130265,17151,5401
144307,23474,1434
144308,23474,436
144309,23475,1498
144310,23475,178
144311,23476,14831
144312,23476,8752
144313,23477,174
144314,23477,175
144315,23478,5912
144316,23478,7259
144317,23479,14832
144318,23479,14833
144319,23480,14834
144320,23480,14835
144321,23481,275
144322,23482,7776
144323,23482,8163
144324,23483,7931
144325,23483,9927
144326,23484,14836
144327,23485,174
144328,23485,206
144329,23485,14837
144330,23485,5754
144331,23486,392
144332,23487,14838
144333,23487,13113
144334,23487,565
144335,23488,9782
144336,23488,14839
144337,23489,436
144338,23490,5005
144339,23491,1002
144340,23491,8544
144341,23491,30
144342,23491,1206
144343,23491,1608
144344,23492,4136
144345,23492,11366
144346,23492,10298
144347,23492,1623
144348,23492,1207
144349,23493,14840
144350,23493,14841
144351,23493,38
144352,23493,157
144353,23494,7998
144354,23494,2760
144355,23495,5969
144356,23495,10698
144357,23496,7899
144358,23497,13717
144359,23497,8870
144360,23497,4626
144361,23498,1002
144362,23498,13721
144363,23498,150
144364,23498,38
144365,23498,1623
144366,23498,8191
144367,23498,1627
144368,23498,157
144369,23499,26
144370,23499,4712
144371,23499,10329
144372,23499,3770
144373,23499,10594
144374,23499,4744
144375,23500,4439
144376,23501,3372
144377,23501,174
144378,23501,150
144379,23502,652
144380,23502,1082
144381,23503,4138
144382,23504,174
144383,23504,4450
144384,23504,14842
144385,23504,8191
144386,23504,6496
144387,23505,3863
144388,23505,4340
144389,23505,984
144390,23506,777
144391,23506,308
144392,23506,68
144393,23506,29
144394,23506,30
144395,23506,2289
144396,23506,120
144397,23507,14843
144398,23508,9612
144399,23508,4271
144400,23509,14844
144401,23509,95
144402,23509,309
144403,23510,309
144404,23510,7308
144405,23511,129
144406,23511,7308
144407,23512,480
144408,23512,309
144409,23512,7308
144410,23513,480
144411,23513,309
144412,23513,7308
144413,23514,480
144414,23514,309
144415,23514,7308
144416,23514,781
144417,23515,480
144418,23515,309
144667,23641,436
144668,23641,646
144669,23642,2965
144670,23643,2457
144671,23643,2459
144672,23643,4608
144673,23644,4808
144674,23644,1305
144675,23644,4859
144676,23645,6034
144677,23646,3349
144678,23647,3779
144679,23648,1002
144680,23648,13875
144681,23648,13717
144682,23648,4626
144683,23649,7931
144684,23650,3307
144685,23651,95
144686,23651,309
144687,23652,14897
144688,23652,4785
144689,23652,14898
144690,23653,290
144691,23653,415
144692,23654,12547
144693,23654,4230
144694,23654,3988
144695,23655,9742
144696,23656,12240
144697,23656,12241
144698,23656,12242
144699,23657,95
144700,23657,1082
144701,23657,6430
144702,23657,14359
144703,23658,6985
144704,23659,940
144705,23660,2726
144706,23661,1096
144707,23661,13970
144708,23661,876
144709,23661,309
144710,23662,26
144711,23662,3428
144712,23663,1083
144713,23664,557
144714,23665,7776
144715,23665,8163
144716,23665,13601
144717,23665,14899
144718,23666,14900
144719,23666,14901
144720,23667,1257
144721,23668,14902
144722,23669,95
144723,23669,309
144724,23670,309
144725,23671,14903
144726,23672,14904
144727,23672,14538
144728,23672,14539
144729,23673,14905
144730,23673,4428
144731,23673,14906
144732,23673,14907
144733,23674,30
144734,23674,8179
144735,23675,26
144736,23675,3026
144737,23675,639
144738,23675,61
144739,23676,1825
144740,23676,1826
144741,23676,1827
144742,23676,1804
144743,23676,1828
144744,23676,78
144745,23677,7545
144746,23677,7959
144747,23677,450
144748,23678,2746
144749,23679,1287
144750,23680,14908
144751,23680,10077
144752,23681,14909
144753,23681,14910
144754,23682,4583
144755,23682,2972
144756,23683,1077
144757,23683,3372
144758,23683,1280
144759,23683,946
144760,23684,178
