id,book_id,bookshelf_id
22896,12957,51
22897,12960,194
22898,12965,115
22899,12966,115
22900,12969,167
22901,12974,26
22902,12975,195
22903,12979,167
22904,12982,195
22905,12984,55
22906,12985,55
22907,12992,42
22908,12993,167
22909,12999,67
22910,13003,108
22911,13004,61
22912,13007,44
22913,13007,91
22914,13008,44
22915,13008,91
22916,13013,167
22917,13015,50
22918,13016,67
22919,13020,59
22920,13020,51
22921,13024,68
22922,13024,26
22923,13025,68
22924,13025,192
22925,13026,155
22926,13027,67
22927,13029,38
22928,13030,90
22929,13031,14
22930,13033,42
22931,13035,61
22932,13036,85
22933,13037,13
22934,13038,120
22935,13040,2
22936,13043,90
22937,13045,51
22938,13046,53
22939,13053,195
22940,13054,30
22941,13056,90
22942,13058,41
22943,13059,67
22944,13061,194
22945,13062,168
22946,13065,121
22947,13067,158
22948,13070,85
22949,13073,56
22950,13074,158
22951,13083,21
22952,13090,115
22953,13092,193
22954,13093,193
22955,13096,120
22956,13097,57
22957,13098,158
22958,13102,15
22959,13102,7
22960,13102,122
22961,13103,53
22962,13107,5
22963,13107,65
22964,13108,115
22965,13111,84
22966,13113,115
22967,13116,194
22968,13117,60
22969,13117,136
22970,13119,38
22971,13121,42
22972,13122,120
22973,13124,4
22974,13127,107
22975,13135,54
22976,13135,10
22977,13139,19
22978,13145,194
22979,13149,67
22980,13154,194
22981,13158,26
22982,13163,4
22983,13166,12
22984,13169,2
22985,13170,14
22986,13172,57
22987,13176,18
22988,13177,70
22989,13181,59
22990,13182,19
22991,13183,30
22992,13185,158
22993,13186,158
22994,13186,34
22995,13187,175
22996,13189,67
22997,13190,139
22998,13192,181
22999,13192,118
23000,13195,194
23001,13196,12
23002,13198,120
23003,13199,115
23004,13202,4
23005,13204,12
23006,13207,67
23007,13212,31
23008,13213,26
23009,13214,19
23010,13215,30
23011,13216,147
23012,13217,18
23013,13219,139
23014,13221,68
23015,13223,13
23016,13224,13
23017,13227,30
23018,13230,130
23019,13231,68
23020,13236,182
23021,13240,16
23022,13241,195
23023,13242,194
23024,13243,30
23025,13244,26
23026,13244,158
23027,13247,90
23028,13247,51
23029,13247,178
23030,13248,42
23031,13249,95
23032,13249,197
23033,13249,196
23034,13249,134
23035,13249,83
23036,13252,158
23037,13253,158
23038,13256,67
23039,13258,67
23040,13263,67
23041,13265,70
23042,13268,106
23043,13268,7
23044,13269,158
23045,13270,158
23046,13272,121
23047,13274,143
23048,13279,51
23049,13281,158
23050,13283,158
23051,13284,189
23052,13286,70
23053,13290,48
23054,13291,121
23055,13292,34
23056,13297,158
23057,13299,132
23058,13300,106
23059,13303,67
23060,13304,183
23061,13305,30
23062,13306,168
23063,13309,27
23064,13310,13
23065,13313,158
23066,13316,45
23067,13316,29
23068,13317,182
23069,13323,158
23070,13325,177
23071,13325,134
23072,13327,158
23073,13329,25
23074,13331,53
23075,13331,173
23076,13334,4
23077,13335,12
23078,13336,67
23079,13339,67
23080,13341,12
23081,13346,182
23082,13347,82
23083,13347,88
23084,13347,104
23085,13348,34
23086,13348,158
23087,13352,158
23088,13354,48
23089,13355,6
23090,13358,154
23091,13359,115
23092,13361,157
23093,13362,157
23094,13372,35
23095,13373,158
23096,13374,67
23097,13375,30
23098,13376,94
23099,13377,90
23100,13379,59
23101,13380,85
23102,13382,115
23103,13383,67
23104,13385,67
23105,13388,12
23106,13389,157
23107,13390,34
23108,13390,158
23109,13391,158
23110,13393,157
23111,13397,66
23112,13399,154
23113,13400,67
23114,13401,154
23115,13402,106
23116,13404,30
23117,13406,157
23118,13407,106
23119,13411,157
23120,13421,158
23121,13422,158
23122,13423,21
23123,13426,157
23124,13427,157
23125,13431,67
23126,13436,53
23127,13437,93
23128,13439,12
23129,13440,194
23130,13443,154
23131,13444,66
23132,13444,138
23133,13446,158
23134,13447,27
23135,13450,59
23136,13451,105
23137,13452,102
23138,13454,31
23139,13455,59
23140,13456,167
23141,13460,12
23142,13462,157
23143,13463,157
23144,13465,158
23145,13466,158
23146,13467,140
23147,13468,92
23148,13475,181
23149,13475,118
23150,13477,150
23151,13477,38
23152,13478,67
23153,13480,157
23154,13482,162
23155,13486,28
23156,13487,70
23157,13489,198
23158,13490,67
23159,13491,158
23160,13493,127
23161,13495,115
23162,13497,31
23163,13499,108
23164,13502,158
23165,13503,158
23166,13506,6
23167,13513,157
23168,13521,157
23169,13523,67
23170,13524,67
23171,13525,67
23172,13525,108
23173,13532,31
23174,13536,157
23175,13537,88
23176,13538,158
23177,13539,104
23178,13540,157
23826,14612,203
23827,14620,193
23828,14621,193
23829,14622,193
23830,14623,59
23831,14624,26
23832,14625,51
23833,14626,59
23834,14626,51
23835,14627,6
23836,14629,26
23837,14630,59
23838,14631,187
23839,14635,59
23840,14639,158
23841,14640,104
23842,14645,31
23843,14646,31
23844,14647,48
23845,14648,182
23846,14648,87
23847,14652,158
23848,14653,26
23849,14657,92
23850,14661,11
23851,14663,183
23852,14664,161
23853,14665,21
23854,14667,26
23855,14667,49
23856,14668,104
23857,14669,31
23858,14671,31
23859,14672,44
23860,14674,107
23861,14676,51
23862,14677,26
23863,14677,188
23864,14680,199
23865,14682,31
23866,14683,126
23867,14684,49
23868,14688,159
23869,14689,163
23870,14690,158
23871,14691,194
23872,14692,120
23873,14693,67
23874,14694,158
23875,14695,158
23876,14696,31
23877,14697,31
23878,14700,102
23879,14701,60
23880,14702,67
23881,14703,67
23882,14704,67
23883,14705,67
23884,14707,158
23885,14709,194
23886,14710,6
23887,14711,59
23888,14711,51
23889,14713,26
23890,14713,153
23891,14715,127
23892,14720,67
23893,14721,4
23894,14728,51
26930,19982,246
26931,19984,245
26932,19984,246
26933,19985,161
26934,19985,127
26935,19988,26
26936,19988,48
26937,19991,61
26938,19992,126
26939,19993,114
26940,19995,155
26941,19996,155
26942,19998,173
26943,20000,21
26944,20006,151
26945,20013,126
26946,20014,108
26947,20015,15
26948,20017,61
26949,20018,26
26950,20019,38
26951,20023,53
26952,20025,56
26953,20026,49
26954,20028,122
26955,20031,48
26956,20031,42
26957,20032,248
26958,20034,22
26959,20036,6
26960,20037,59
26961,20037,6
26962,20038,32
26963,20038,23
26964,20038,10
26965,20040,46
26966,20042,221
26967,20043,48
26968,20045,102
26969,20046,3
26970,20047,35
26971,20049,61
26972,20050,105
26973,20051,105
26974,20053,59
26975,20061,146
26976,20062,145
26977,20069,121
26978,20071,48
26979,20072,31
26980,20073,27
26981,20077,126
26982,20079,167
26983,20081,48
26984,20082,14
26985,20088,155
26986,20091,48
26987,20092,48
26988,20093,187
26989,20094,258
26990,20097,59
26991,20102,195
26992,20104,54
26993,20105,65
26994,20106,59
26995,20107,104
26996,20108,139
26997,20108,118
26998,20111,51
26999,20112,26
27000,20113,73
27001,20113,61
27002,20113,49
27003,20115,51
27004,20116,87
27005,20116,42
23179,13544,157
23180,13545,70
23181,13550,157
23182,13551,157
23183,13557,181
23184,13558,157
23185,13559,108
23186,13562,67
23187,13563,158
23188,13567,30
23189,13568,100
23190,13571,157
23191,13575,125
23192,13577,59
23193,13578,115
23194,13579,18
23195,13584,187
23196,13587,115
23197,13592,67
23198,13594,120
23199,13598,67
23200,13600,16
23201,13601,12
23202,13602,18
23203,13604,48
23204,13607,139
23205,13609,27
23206,13610,15
23207,13610,58
23208,13611,15
23209,13611,58
23210,13612,15
23211,13612,58
23212,13613,15
23213,13613,58
23214,13614,15
23215,13614,58
23216,13615,15
23217,13615,58
23218,13618,173
23219,13620,19
23220,13622,120
23221,13624,53
23222,13627,146
23223,13628,25
23224,13628,85
23225,13629,120
23226,13630,193
23227,13631,155
23228,13632,163
23229,13633,168
23230,13634,199
23231,13635,200
23232,13636,194
23233,13637,183
23234,13638,157
23235,13639,158
23236,13640,154
23237,13641,187
23238,13642,18
23239,13642,87
23240,13642,201
23241,13643,195
23242,13644,115
23243,13646,73
23244,13646,61
23245,13646,49
23246,13647,73
23247,13647,61
23248,13647,49
23249,13648,73
23250,13648,61
23251,13648,49
23252,13649,49
23253,13650,73
23254,13650,61
23255,13650,49
23256,13653,67
23257,13654,67
23258,13655,194
23259,13656,106
23260,13657,102
23261,13658,102
23262,13659,102
23263,13661,98
23264,13664,28
23265,13665,51
23266,13668,67
23267,13669,70
23268,13670,54
23269,13671,67
23270,13674,33
23271,13674,19
23272,13676,153
23273,13678,92
23274,13680,163
23275,13684,157
23276,13685,114
23277,13690,102
23278,13690,137
23279,13692,27
23280,13693,27
23281,13696,182
23282,13697,182
23283,13698,182
23284,13699,182
23285,13700,18
23286,13702,27
23287,13703,120
23288,13704,67
23289,13707,6
23290,13710,158
23291,13711,195
23292,13712,157
23293,13713,157
23294,13716,21
23295,13719,168
23296,13722,140
23297,13726,19
23298,13727,67
23299,13729,157
23300,13732,105
23301,13732,103
23302,13734,67
23303,13735,67
23304,13736,157
23305,13737,120
23306,13741,163
23307,13743,67
23308,13744,67
23309,13747,157
23310,13752,30
23311,13753,59
23312,13755,38
23313,13756,11
23314,13761,163
23315,13762,108
23316,13762,14
23317,13763,31
23318,13765,67
23319,13765,35
23320,13770,194
23321,13771,67
23322,13772,67
23323,13772,35
23324,13775,70
23325,13782,31
23326,13783,127
23327,13783,59
23328,13784,49
23329,13787,182
23330,13788,183
23331,13789,53
23332,13789,4
23333,13789,65
23334,13790,25
23335,13791,58
23336,13792,120
23337,13793,167
23338,13794,67
23339,13795,68
23340,13796,195
23341,13797,195
23342,13798,67
23343,13802,182
23344,13803,48
23345,13804,67
23346,13805,102
23347,13807,132
23348,13807,120
23349,13808,67
23350,13810,102
23351,13812,31
23352,13813,31
23353,13815,6
23354,13818,67
23355,13819,30
23356,13819,67
23357,13820,28
23358,13821,28
23359,13822,157
23360,13824,202
23361,13824,12
23362,13825,67
23363,13827,51
23364,13828,194
23365,13829,115
23366,13830,13
23367,13831,87
23368,13833,14
23369,13834,156
23370,13837,120
23371,13838,120
23372,13839,120
23373,13841,21
23374,13842,65
23375,13843,25
23376,13846,29
23377,13846,142
23378,13846,132
23379,13846,19
23380,13847,18
23381,13848,68
23382,13853,104
23383,13854,12
23384,13855,175
23385,13855,113
23386,13856,67
23387,13857,67
23388,13858,94
23389,13859,59
23390,13861,67
23391,13862,67
23392,13863,68
23393,13864,163
23394,13865,203
23395,13866,67
23396,13867,182
23397,13868,85
23398,13869,182
23399,13871,12
23400,13872,49
23401,13875,120
23402,13882,35
23403,13883,31
23404,13887,70
23405,13888,29
23406,13888,55
23407,13890,53
23408,13892,67
23409,13893,112
23410,13897,59
23411,13899,115
23412,13900,13
23413,13901,182
23414,13902,182
23415,13903,158
23416,13906,140
23417,13907,187
23418,13912,6
23419,13913,31
23420,13914,175
23421,13917,67
23422,13921,62
23423,13921,137
23424,13923,70
23425,13924,155
23426,13925,157
23427,13926,53
23428,13927,158
23429,13935,115
23430,13936,157
23431,13937,31
23432,13937,54
23433,13938,174
23434,13939,154
23435,13941,204
23436,13944,53
23437,13944,7
23438,13944,23
23439,13947,30
23440,13947,67
23441,13948,30
23442,13948,67
23443,13949,30
23444,13949,67
23445,13950,30
23446,13950,67
23447,13951,30
23448,13951,67
23449,13952,30
23450,13952,67
23451,13953,102
23452,13954,158
23453,13956,194
23454,13959,182
23455,13961,34
23456,13961,158
23457,13962,154
23458,13964,194
23459,13965,120
23460,13966,158
23461,13967,31
23462,13975,30
23463,13977,45
23464,13981,120
23465,13985,31
23466,13986,18
23467,13988,12
23468,13990,18
23469,13993,31
23470,13993,51
23471,13993,49
23472,13994,158
23473,13995,158
23474,13999,182
23475,14000,65
23476,14001,31
23477,14004,4
23478,14004,55
23479,14006,133
23480,14007,115
23481,14008,115
23482,14009,154
23483,14010,115
23484,14011,115
23485,14012,123
23486,14012,118
23487,14015,160
23488,14019,19
23489,14020,45
23490,14020,13
23491,14022,115
23492,14024,115
23493,14027,182
23494,14028,62
23495,14028,87
23496,14028,137
23497,14030,67
23498,14033,19
23499,14034,30
23500,14034,65
23501,14036,194
23502,14038,67
23503,14041,154
23504,14042,182
23505,14043,182
23506,14044,51
23507,14046,158
23508,14053,158
23509,14054,31
23510,14055,51
23511,14056,38
23512,14057,158
23513,14059,67
23514,14060,31
23515,14060,51
23516,14063,182
23517,14064,107
23518,14065,57
23519,14066,51
23520,14067,158
23521,14068,31
23522,14069,167
23523,14069,6
23524,14070,133
23525,14071,67
23526,14074,158
23527,14075,62
23528,14075,137
23529,14077,61
23530,14079,31
23531,14080,91
23532,14081,61
23533,14082,22
23534,14082,126
23535,14086,31
23536,14086,51
23537,14088,182
23538,14091,16
23539,14093,158
23540,14097,154
23541,14101,205
27006,20117,114
27007,20121,21
27008,20125,2
27009,20126,54
27010,20132,21
27011,20133,59
27012,20134,59
27013,20136,51
27014,20137,107
20405,6833,102
20406,6834,62
20407,6835,102
20408,6836,49
20409,6837,49
20410,6838,67
20411,6840,7
20412,6840,49
20413,6841,38
20414,6841,99
20415,6843,14
20416,6846,4
20417,6851,59
20418,6852,122
20419,6853,59
20420,6857,14
20421,6858,59
20422,6868,140
20423,6870,51
20424,6875,108
20425,6877,36
20426,6877,49
20427,6878,45
20428,6879,36
20429,6879,49
20430,6880,49
20431,6886,15
20432,6886,78
20433,6887,141
20434,6888,112
20435,6889,62
20436,6890,102
20437,6891,102
20438,6892,102
20439,6894,12
20440,6895,59
20441,6896,5
20442,6896,65
20443,6898,59
20444,6899,48
20445,6903,21
20446,6904,59
20447,6905,78
20448,6905,59
20449,6906,48
20450,6910,53
20451,6912,70
20452,6919,83
20453,6924,98
20454,6927,36
20455,6927,49
20456,6932,38
20457,6932,114
20458,6933,5
20459,6934,127
20460,6938,76
20461,6939,30
20462,6940,30
20463,6941,30
20464,6942,30
20465,6943,30
20466,6944,30
20467,6948,90
20468,6950,59
20469,6951,71
20470,6951,19
20471,6952,30
20472,6952,48
20473,6953,30
20474,6953,48
20475,6955,49
20476,6958,4
20477,6961,4
20478,6962,4
20479,6966,142
20480,6966,70
20481,6971,92
20482,6973,59
20483,6975,98
20484,6977,51
20485,6978,70
20486,6979,4
20487,6980,36
20488,6980,49
20489,6983,14
20490,6984,36
20491,6984,49
20492,6985,36
20493,6985,49
20494,6986,84
20495,6987,59
20496,6987,6
20497,6988,14
20498,6990,98
20499,6994,67
20500,6995,49
20501,6996,98
20502,6997,31
20503,6999,12
20504,7001,65
20505,7005,30
20506,7006,48
20507,7010,133
20508,7012,120
20509,7013,114
20510,7014,119
20511,7015,96
20512,7022,98
20513,7023,30
20514,7024,30
20515,7025,30
20516,7026,143
20517,7026,12
20518,7028,49
20519,7031,31
20520,7037,30
20521,7037,48
20522,7040,12
20523,7041,98
20524,7042,12
20525,7043,98
20526,7047,42
20527,7049,102
20528,7050,46
20529,7050,49
20530,7052,21
20531,7060,30
20532,7060,48
20533,7061,30
20534,7061,48
20535,7064,5
20536,7065,42
20537,7066,11
20538,7068,102
20539,7069,12
20540,7070,48
20541,7071,48
20542,7073,45
20543,7073,19
20544,7079,30
20545,7081,59
20546,7086,53
20547,7094,7
20548,7094,19
20549,7097,14
20550,7098,33
20551,7099,144
20552,7110,13
20553,7114,15
20554,7121,141
20555,7123,88
20556,7124,48
20557,7126,14
20558,7128,64
20559,7128,50
20560,7128,63
20561,7131,5
20562,7133,4
20563,7134,4
20564,7135,4
20565,7136,4
20566,7137,4
20567,7138,4
20568,7139,4
20569,7140,4
20570,7144,42
20571,7151,145
20572,7154,30
20573,7155,30
20574,7156,30
20575,7157,30
20576,7158,30
20577,7159,30
20578,7160,30
20579,7161,30
20580,7162,30
33792,37851,208
33793,37854,314
33794,37854,126
33795,37856,95
33796,37856,134
33797,37872,195
33798,37874,208
33799,37882,49
33800,37886,208
33801,37889,71
33802,37894,134
33803,37894,60
33804,37896,67
33805,37900,242
33806,37901,134
33807,37901,60
33808,37904,195
33809,37914,159
33810,37931,243
33811,37932,243
33812,37933,243
33813,37934,243
33814,37935,243
33815,37936,243
33816,37937,71
33817,37940,105
33818,37941,208
33819,37945,62
33820,37946,194
33821,37947,71
33822,37951,120
33823,37959,95
33824,37959,134
33825,37971,208
33826,37977,294
33827,37978,294
33828,37986,141
33829,37987,120
33830,37989,120
33831,37990,192
33832,37990,67
33833,37991,102
33834,37993,71
33835,37994,102
33836,38002,208
33837,38003,134
33838,38003,60
33839,38004,177
33840,38004,134
33841,38009,271
33842,38012,235
33843,38013,95
33844,38013,134
33845,38031,120
33846,38032,197
33847,38032,95
33848,38032,134
33849,38032,60
33850,38033,62
33851,38033,27
33852,38034,142
33853,38040,158
33854,38042,208
33855,38044,71
33856,38057,120
33857,38058,120
33858,38059,120
33859,38074,120
33860,38077,134
33861,38077,60
33862,38079,27
33863,38082,145
33864,38089,208
33865,38118,139
33866,38122,67
33867,38125,102
33868,38126,102
33869,38140,148
33870,38146,49
33871,38150,120
33872,38157,62
33873,38157,129
33874,38157,27
33875,38158,62
33876,38159,208
33877,38166,139
33878,38175,71
33879,38178,71
33880,38183,71
33881,38189,43
33882,38203,71
33883,38204,243
33884,38207,110
33885,38207,134
33886,38210,208
33887,38216,243
33888,38217,243
33889,38218,243
33890,38222,71
33891,38225,67
33892,38233,134
33893,38233,60
33894,38239,102
33895,38240,294
33896,38240,151
33897,38242,159
33898,38243,139
33899,38244,139
33900,38249,71
33901,38253,71
33902,38256,159
33903,38257,159
33904,38258,159
33905,38259,146
33906,38261,158
33907,38265,71
33908,38268,25
33909,38270,155
33910,38271,208
33911,38276,71
33912,38281,98
33913,38287,21
33914,38290,177
33915,38290,134
33916,38295,62
33917,38296,71
33918,38298,145
33919,38303,71
33920,38308,300
33921,38308,134
33922,38313,139
33923,38315,95
33924,38315,134
33925,38316,67
33926,38319,71
33927,38320,208
33928,38324,157
33929,38335,120
33930,38336,102
33931,38337,157
33932,38338,148
33933,38350,157
33934,38351,71
33935,38356,177
33936,38356,134
33937,38358,208
33938,38360,146
33939,38361,139
33940,38362,67
33941,38366,177
33942,38366,134
33943,38382,233
33944,38385,67
33945,38386,157
33946,38389,71
33947,38392,208
33948,38395,102
33949,38398,300
33950,38398,134
33951,38399,274
33952,38400,67
33953,38402,102
33954,38403,154
33955,38404,71
33956,38405,157
33957,38409,274
33958,38428,219
33959,38433,157
33960,38435,67
33961,38440,300
33962,38440,134
33963,38441,177
33964,38441,134
33965,38442,208
33966,38447,71
33967,38451,102
33968,38456,71
33969,38462,71
33970,38478,71
33971,38480,154
33972,38481,154
33973,38482,154
33974,38491,157
33975,38493,67
33976,38499,208
33977,38502,102
33978,38505,102
33979,38506,103
33980,38509,141
33981,38514,224
33982,38516,110
33983,38518,102
33984,38527,142
33985,38536,27
33986,38543,208
33987,38547,102
33988,38548,120
33989,38556,71
33990,38559,271
33991,38574,157
33992,38576,208
33993,38578,258
33994,38581,67
33995,38586,49
33996,38597,25
33997,38618,132
33998,38628,148
33999,38636,261
34000,38637,148
34001,38638,62
34002,38639,208
34003,38640,27
34004,38643,67
34005,38650,102
34006,38656,157
34007,38658,161
34008,38658,127
34009,38660,130
34010,38671,158
34011,38672,158
34012,38674,167
34013,38674,69
34014,38674,67
34015,38674,21
34016,38683,49
34017,38686,102
34018,38687,95
34019,38687,134
34020,38692,102
34021,38695,261
34022,38696,139
34023,38698,258
34024,38701,157
34025,38704,192
34026,38704,67
34027,38705,167
34028,38706,167
34029,38707,62
34030,38712,67
34031,38714,51
34032,38720,146
34033,38722,124
34034,38725,208
34035,38729,208
34036,38734,181
34037,38734,120
34038,38735,71
34039,38736,67
34040,38736,118
34041,38737,181
34042,38750,200
34043,38751,305
34044,38754,62
34045,38755,62
34046,38756,67
34047,38760,208
34048,38767,71
34049,38768,113
34050,38769,27
34051,38773,157
34052,38777,43
34053,38778,208
34054,38780,102
34055,38784,71
34056,38786,158
34057,38787,274
34058,38794,158
34059,38797,153
34060,38815,71
34061,38817,315
34062,38820,169
34063,38824,158
34064,38827,71
34065,38828,71
34066,38841,15
34067,38842,208
34068,38849,85
34069,38864,157
34070,38866,39
34071,38867,67
34072,38868,208
34073,38869,71
34074,38883,208
34075,38898,158
34076,38899,158
34077,38912,208
34078,38913,130
34079,38925,132
34080,38926,157
34081,38930,103
34082,38935,208
34083,38938,71
34084,38944,158
34085,38947,103
34086,38952,274
34087,38955,237
34088,38956,134
34089,38956,60
34090,38959,177
34091,38959,134
34092,38961,71
34093,38967,77
34094,38967,38
34095,38968,71
34096,38971,68
34097,38972,105
34098,38974,120
34099,38986,62
34100,38986,27
34101,38987,208
34102,38993,27
34103,38996,68
34104,39013,71
34105,39016,179
34106,39017,129
34107,39024,68
34108,39026,71
34109,39031,67
34110,39041,27
34111,39043,102
34112,39071,268
34113,39071,67
34114,39076,157
34115,39077,158
34116,39082,71
34117,39088,27
34118,39091,157
34119,39098,305
34120,39101,120
34121,39117,208
34122,39126,102
34123,39133,15
34124,39135,157
34125,39137,31
34126,39150,51
34127,39153,208
34128,39156,164
34129,39160,49
34130,39165,208
34131,39171,164
34132,39173,139
34133,39174,102
34134,39175,102
34135,39183,208
34136,39185,71
34137,39189,62
34138,39190,274
34139,39197,157
34140,39201,120
34141,39205,43
34142,39220,210
34143,39226,305
34144,39233,157
34145,39235,43
34146,39239,76
34147,39240,208
34148,39241,208
34149,39242,208
34150,39247,102
34151,39256,164
34152,39276,102
34153,39277,102
34154,39289,148
34155,39308,71
34156,39311,67
34157,39314,139
34158,39315,158
34159,39318,161
34160,39320,268
34161,39325,181
34162,39327,208
34163,39328,118
34164,39328,67
34165,39331,316
34166,39331,120
34167,39332,158
34168,39334,71
34169,39335,139
34170,39337,146
34171,39338,157
34172,39341,71
34173,39342,71
34174,39343,71
34175,39350,102
34176,39351,158
34177,39360,139
34178,39362,158
34179,39363,164
34180,39367,317
34181,39372,177
34182,39372,134
34183,39381,158
34184,39389,146
34185,39390,103
34186,39391,103
34187,39393,157
34188,39396,177
34189,39396,134
34190,39405,208
34191,39410,189
34192,39416,150
34193,39420,158
34194,39421,71
34195,39424,158
34196,39429,139
34197,39429,164
34198,39430,102
34199,39436,208
34200,39437,158
34201,39438,157
34202,39441,62
34203,39448,71
34204,39449,67
34205,39459,299
34206,39465,71
34207,39469,255
34208,39470,71
34209,39471,95
34210,39471,134
34211,39472,95
34212,39472,134
34213,39474,71
34214,39480,62
34215,39481,208
34216,39489,51
34217,39492,67
34218,39496,71
34219,39503,157
34220,39504,158
34221,39505,158
34222,39506,146
34223,39512,139
34224,39513,139
34225,39517,299
34226,39529,62
34227,39533,208
34228,39541,146
34229,39545,102
34230,39553,62
34231,39555,67
34232,39562,62
34233,39565,102
34234,39572,21
34235,39573,62
34236,39575,102
34237,39583,158
34238,39589,208
34239,39615,71
34240,39619,105
34241,39623,102
34242,39624,102
34243,39637,85
34244,39650,102
34245,39654,139
34246,39658,148
34247,39667,62
34248,39669,62
34249,39674,197
34250,39674,177
34251,39674,134
34252,39676,168
34253,39678,102
34254,39679,67
34255,39685,71
34256,39687,234
34257,39689,31
34258,39691,39
34259,39694,67
34260,39702,27
34261,39704,141
34262,39707,49
34263,39719,208
34264,39738,67
34265,39739,85
34266,39762,62
34267,39763,62
34268,39765,153
34269,39765,156
34270,39770,158
34271,39774,167
34272,39774,178
34273,39774,85
34274,39792,103
34275,39793,148
34276,39801,51
34277,39806,71
34278,39809,102
34279,39811,139
34280,39816,62
34281,39825,68
34282,39835,67
34283,39836,208
34284,39837,208
34285,39840,294
34286,39841,294
34287,39842,294
34288,39846,218
34289,39853,158
34290,39854,318
34291,39858,31
34292,39863,31
34293,39876,139
34294,39877,139
34295,39880,236
34296,39884,181
34297,39885,67
34298,39885,118
34299,39889,142
34300,39889,251
34301,39901,208
34302,39902,243
34303,39912,51
34304,39917,71
34305,39918,71
34306,39919,102
34307,39921,67
34308,39938,62
34309,39942,150
34310,39943,150
34311,39951,158
34312,39953,120
34313,39976,7
34314,39976,67
34315,39976,68
34316,39984,31
34317,39988,312
34318,39996,77
34319,39996,38
34320,40011,208
34321,40025,139
34322,40026,168
34323,40030,129
34324,40047,158
34325,40049,85
34326,40052,67
34327,40062,168
34328,40065,158
34329,40068,317
34330,40071,168
34331,40073,51
34332,40081,180
34333,40084,169
34334,40085,142
34335,40086,85
34336,40087,51
34337,40090,168
34338,40095,132
34339,40099,168
34340,40107,208
34341,40109,161
34342,40117,103
34343,40127,49
34344,40128,168
34345,40138,102
34346,40140,31
34347,40147,274
34348,40165,103
34349,40166,157
34350,40171,157
34351,40172,159
34352,40185,103
34353,40189,139
34354,40193,139
34355,40194,120
34356,40195,118
34357,40195,67
34358,40204,158
34359,40213,142
34360,40213,27
34361,40217,103
34362,40218,103
34363,40221,103
34364,40222,103
34365,40230,102
34366,40231,103
34367,40239,159
34368,40247,67
34369,40248,67
34370,40252,302
34371,40261,62
34372,40267,277
34373,40272,120
34374,40275,277
34375,40279,139
34376,40294,103
34377,40298,103
34378,40299,141
34379,40304,103
34380,40308,208
34381,40313,103
34382,40314,102
34383,40315,299
34384,40317,103
34385,40320,49
34386,40323,277
34387,40326,255
34388,40327,105
34389,40328,76
34390,40345,51
34391,40352,158
34392,40374,139
34393,40374,245
34394,40377,243
34395,40378,243
34396,40391,102
34397,40395,27
34398,40397,168
34399,40399,153
34400,40409,225
34401,40413,159
34402,40422,159
34403,40456,175
34404,40468,39
34405,40489,142
34406,40496,210
34407,40509,158
34408,40516,153
34409,40523,102
34410,40524,102
34411,40530,139
34412,40542,302
34413,40543,62
34414,40551,67
34415,40564,102
34416,40582,157
34417,40597,234
34418,40599,158
34419,40601,62
34420,40612,274
34421,40624,27
34422,40625,132
34423,40626,158
34424,40629,158
34425,40635,158
34426,40636,158
34427,40637,62
34428,40642,157
34429,40645,158
34430,40678,157
34431,40694,132
34432,40695,120
34433,40707,68
34434,40714,62
34435,40716,157
34436,40720,208
34437,40733,103
34438,40737,102
34439,40738,158
34440,40739,62
34441,40742,157
34442,40743,157
34443,40750,181
34444,40752,206
34445,40753,206
34446,40754,206
34447,40755,206
34448,40756,206
34449,40757,206
34450,40763,67
34451,40768,67
34452,40771,102
34453,40773,157
34454,40778,132
34455,40779,157
34456,40780,94
34457,40787,102
34458,40788,102
34459,40789,102
34460,40790,102
34461,40804,157
34462,40805,102
34463,40816,158
34464,40817,171
34465,40818,171
34466,40819,171
34467,40820,171
34468,40843,157
34469,40854,62
34470,40855,120
34471,40867,62
34472,40877,67
34473,40885,141
34474,40902,210
34475,40910,157
34476,40916,159
34477,40917,148
34478,40920,62
34479,40953,21
34480,40954,21
34481,40961,21
34482,40964,21
34483,40968,21
34484,40969,21
34485,40970,21
34486,40985,102
34487,40987,157
34488,40990,158
34489,40991,21
34490,40992,21
34491,40993,21
34492,41017,113
34493,41027,21
34494,41029,21
34495,41032,317
34496,41038,251
34497,41039,251
34498,41049,21
34499,41051,102
34500,41054,118
34501,41054,67
34502,41056,118
34503,41056,67
34504,41062,21
34505,41064,21
34506,41065,67
34507,41066,139
34508,41079,118
34509,41079,67
34510,41080,67
34511,41080,118
34512,41084,21
34513,41085,77
34514,41087,118
34515,41087,67
34516,41088,242
34517,41099,130
34518,41100,67
34519,41101,118
34520,41101,67
34521,41112,67
34522,41112,118
34523,41113,67
34524,41114,118
34525,41114,67
34526,41116,67
34527,41121,316
34528,41121,120
34529,41123,159
34530,41124,159
34531,41138,157
34532,41147,139
34533,41155,239
34534,41155,159
34535,41157,255
34536,41171,157
34537,41197,62
34538,41205,157
34539,41208,139
34540,41209,271
34541,41211,67
34542,41223,158
34543,41226,120
34544,41251,67
34545,41251,118
34546,41252,51
34547,41254,157
34548,41257,258
34549,41281,146
34550,41295,157
34551,41307,67
34552,41322,120
34553,41336,132
34554,41342,148
34555,41346,150
34556,41364,130
34557,41364,151
34558,41364,164
34559,41367,62
34560,41371,102
34561,41377,146
34562,41385,139
34563,41387,194
