id,book_id,author_id
77488,38900,13410
77489,38901,13411
77490,38901,61
77491,38902,768
77492,38903,13412
77493,38905,6334
77494,38906,13413
77495,38906,415
77496,38907,12640
77497,38908,8926
77498,38909,10194
77499,38910,658
77500,38911,658
77501,38912,112
77502,38913,13414
77503,38914,13325
77504,38915,131
77505,38916,13415
77506,38917,13416
77507,38918,3168
77508,38919,13417
77509,38919,8819
77510,38920,1471
77511,38921,13418
77512,38922,13419
77513,38922,2437
77514,38923,327
77515,38924,4538
77516,38925,1735
77517,38926,112
77518,38927,13420
77519,38928,13421
77520,38929,73
77521,38930,13422
77522,38931,5057
77523,38932,13423
77524,38933,8163
77525,38934,1918
77526,38935,112
77527,38936,112
77528,38937,13424
77529,38938,13425
77530,38939,2172
77531,38940,13426
77532,38941,8062
77533,38942,13427
77534,38943,13428
77535,38944,112
77536,38945,13429
77537,38946,13430
77538,38947,11151
77539,38948,13431
77540,38949,13432
77541,38950,13433
77542,38951,13434
77543,38952,112
77544,38953,13435
77545,38953,13436
77546,38953,13437
77547,38954,5213
77548,38955,112
77549,38956,437
77550,38956,13438
77551,38957,13438
77552,38957,437
77553,38958,1393
77554,38959,13439
77555,38960,6801
77556,38961,13440
77557,38961,3088
77558,38962,13441
77559,38962,13442
77560,38963,2998
77561,38964,112
77562,38965,13443
77563,38966,13444
77564,38967,11761
77565,38968,1401
77566,38969,2196
77567,38970,7169
77568,38971,1023
77569,38973,13445
77570,38974,13446
77571,38975,13447
77572,38976,13448
77573,38977,371
77574,38978,1742
77575,38979,10771
77576,38980,13449
77577,38981,2988
77578,38982,1728
77579,38983,1918
77580,38984,13450
77581,38985,658
77582,38986,13451
77583,38987,112
77584,38988,13452
77585,38989,658
77586,38990,658
77587,38992,13453
77588,38992,13454
77589,38993,12735
77590,38994,13455
77591,38995,13349
77592,38996,13456
77593,38996,647
77594,38996,13457
77595,38996,285
77596,38996,13458
77597,38996,13459
77598,38996,13460
77599,38996,6984
77600,38996,13461
77601,38996,13462
77602,38997,2772
77603,38998,1739
77604,38999,73
77605,39001,13463
77606,39002,6546
77607,39003,13464
77608,39004,13465
77609,39005,13466
77610,39006,13179
77611,39007,13467
77612,39008,111
77613,39009,13468
77614,39010,13469
77615,39011,13470
77616,39012,3357
77617,39013,13471
77618,39014,9721
77619,39015,13472
77620,39016,3198
77621,39017,10696
77622,39018,529
77623,39019,1083
77624,39020,5424
77625,39021,13418
77626,39022,13473
77627,39023,13474
77628,39024,1023
77629,39026,7383
77630,39026,12489
77631,39027,13469
77632,39029,112
77633,39030,13475
77634,39031,163
77635,39032,2172
77636,39032,13476
77637,39033,13477
77638,39034,4686
77639,39035,13478
77640,39035,13479
77641,39036,6463
77642,39036,13480
77643,39037,2383
77644,39038,2307
77645,39039,13481
77646,39040,73
77647,39041,7452
77648,39042,99
77649,39043,13482
77650,39044,5377
77651,39045,7836
77652,39046,7008
77653,39047,1837
77654,39048,4074
77655,39049,2391
77656,39050,2196
77657,39051,2196
77658,39052,2077
77659,39053,13483
77660,39054,13484
77661,39054,13485
77662,39055,13486
77663,39056,12296
77664,39057,55
77665,39058,55
77666,39059,55
77667,39060,12226
77668,39061,3978
77669,39062,580
77670,39063,884
77671,39064,1849
77672,39065,7908
77673,39066,13487
77674,39067,1739
77675,39068,11011
77676,39069,13247
77677,39070,11740
77678,39071,3172
77679,39072,12213
77680,39073,1999
77681,39074,13488
77682,39075,13489
77683,39076,112
77684,39077,112
77685,39078,13490
77686,39080,13315
77687,39081,914
77688,39082,11499
77689,39083,13455
77690,39084,9689
77691,39085,13491
77692,39086,13492
77693,39087,13493
77694,39088,7452
77695,39089,13494
77696,39090,2172
77697,39091,112
77698,39092,3824
77699,39093,13495
77700,39094,1662
77701,39095,13496
77702,39096,4074
77703,39097,4277
77704,39099,55
77705,39100,13497
77706,39101,753
77707,39102,8640
77708,39103,144
77709,39104,13498
77710,39105,9990
77711,39106,12553
77712,39108,12369
77713,39109,13499
77714,39111,13500
77715,39112,13501
77716,39113,9091
77717,39114,9092
77718,39115,13502
77719,39116,1373
77720,39117,112
77721,39118,1227
77722,39119,505
77723,39119,2002
77724,39120,2002
77725,39121,13503
77726,39123,12648
77727,39124,11767
77728,39124,2002
77729,39125,13504
77730,39126,12809
77731,39127,112
77732,39128,4328
77733,39130,6360
77734,39131,2497
77735,39132,13505
77736,39133,82
77737,39134,666
77738,39134,13506
77739,39135,112
77740,39136,658
77741,39137,658
77742,39138,658
77743,39139,13297
77744,39140,13507
77745,39141,11281
77746,39142,12055
77747,39143,121
77748,39144,13508
77749,39145,11949
77750,39146,13509
77751,39146,13510
77752,39146,13511
77753,39147,1471
77754,39148,13512
77755,39149,13513
77756,39150,3978
77757,39151,3978
77758,39152,13514
77759,39153,112
77760,39154,6231
77761,39155,13515
77762,39156,13516
77763,39158,13517
77764,39159,38
77765,39161,3978
77766,39162,27
77767,39163,13518
77768,39164,10650
77769,39165,112
77770,39166,892
77771,39167,1837
77772,39168,658
77773,39170,1739
77774,39171,13519
77775,39172,3430
77776,39173,3221
77777,39174,13520
77778,39175,13520
77779,39176,13521
77780,39177,13522
77781,39178,9
77782,39179,7220
77783,39180,13523
77784,39181,454
77785,39182,2394
77786,39183,112
77787,39185,13524
77788,39187,17
77789,39188,13525
77790,39189,13526
77791,39190,112
77792,39191,55
77793,39192,1015
77794,39193,1015
77795,39194,4816
77796,39195,11057
77797,39196,13527
77798,39197,112
77799,39198,9279
77800,39199,2937
77801,39200,278
77802,39201,12056
77803,39202,13528
77804,39203,9
77805,39204,4
77806,39205,7367
77807,39206,9891
77808,39207,436
77809,39208,1999
77810,39209,2638
77811,39210,13529
77812,39211,13530
77813,39212,13531
77814,39213,450
77815,39214,658
77816,39215,658
77817,39216,658
77818,39217,658
77819,39218,3737
77820,39219,13532
77821,39220,3653
77822,39221,13533
77823,39222,11700
77824,39222,7709
77825,39223,13443
77826,39224,10643
77827,39225,7516
77828,39228,73
77829,39229,10452
77830,39230,13534
77831,39231,2172
77832,39232,112
77833,39233,112
77834,39234,12578
77835,39235,13535
77836,39236,112
77837,39237,13536
77838,39238,13536
77839,39240,112
77840,39241,112
77841,39242,112
77842,39243,13537
77843,39244,1573
77844,39245,11389
77845,39246,13538
77846,39247,7824
77847,39248,9891
77848,39249,2858
77849,39249,2857
77850,39250,3501
77851,39251,1999
77852,39252,807
77853,39253,455
77854,39254,13524
77855,39255,13524
77856,39256,13539
77857,39257,42
77858,39258,13540
77859,39259,13541
77860,39260,13542
77861,39261,4548
77862,39262,5424
77863,39263,13543
77864,39264,13544
77865,39265,13545
77866,39265,7077
77867,39266,10177
77868,39267,13546
77869,39268,13547
77870,39269,709
77871,39270,381
77872,39271,13501
77873,39272,389
77874,39273,6533
77875,39274,13548
77876,39275,13549
77877,39276,5313
77878,39277,10337
77879,39279,6210
77880,39280,13550
77881,39282,4294
77882,39283,327
77883,39284,13551
77884,39285,13552
77885,39286,13553
77886,39287,635
77887,39288,13554
77888,39289,8231
77889,39290,13501
77890,39291,13555
77891,39292,13556
77892,39293,4061
77893,39294,658
77894,39295,658
77895,39296,658
77896,39297,658
77897,39298,6929
77898,39299,13557
77899,39300,13558
77900,39301,928
77901,39302,928
77902,39303,928
77903,39304,928
77904,39305,928
77905,39306,928
77906,39307,13501
77907,39308,12186
77908,39309,13559
77909,39310,13541
77910,39311,1023
77911,39312,13560
77912,39313,13501
77913,39314,11223
77914,39315,112
77915,39316,13561
77916,39317,13562
77917,39318,13563
77918,39319,1443
77919,39320,13564
77920,39321,8053
77921,39322,13565
77922,39323,13566
77923,39324,371
77924,39325,13365
77925,39325,13366
77926,39326,13502
77927,39327,112
77928,39328,844
77929,39329,13567
77930,39330,13568
77931,39331,13569
77932,39332,112
77933,39333,3206
77934,39334,13570
77935,39335,5874
77936,39336,13557
77937,39337,12457
77938,39338,112
77939,39339,787
77940,39340,1365
77941,39341,13571
77942,39342,13571
77943,39343,13571
77944,39345,13572
77945,39346,13573
77946,39347,2276
77947,39348,13574
77948,39349,1083
77949,39350,12812
77950,39351,112
77951,39352,13557
77952,39353,112
77953,39354,13575
77954,39355,123
77955,39356,9948
77956,39357,13576
77957,39357,13577
77958,39358,5298
77959,39359,13578
77960,39360,13579
77961,39361,11335
77962,39362,112
77963,39363,13580
77964,39364,4328
77965,39365,13581
77966,39366,12187
77967,39367,112
77968,39368,1904
77969,39369,1904
77970,39370,13582
77971,39371,13583
77972,39372,8968
77973,39373,13584
77974,39374,893
77975,39375,1837
77976,39376,1121
77977,39377,1015
77978,39378,690
77979,39379,73
77980,39380,3357
77981,39381,112
77982,39382,23
77983,39383,969
77984,39384,5829
77985,39385,2172
77986,39386,13303
77987,39387,13524
77988,39388,13585
77989,39389,13141
77990,39390,11151
77991,39391,3631
77992,39392,13586
77993,39393,112
77994,39394,3786
77995,39395,3859
77996,39396,13587
77997,39397,503
77998,39398,13588
77999,39399,13524
78000,39400,13589
78001,39401,3907
78002,39402,7822
78003,39403,13590
78004,39404,5043
78005,39405,112
78006,39406,13591
78007,39407,13591
78008,39408,13592
78009,39409,1999
78010,39410,13169
78011,39411,1121
78012,39412,1121
78013,39413,1121
78014,39414,73
78015,39415,13593
78016,39416,13594
78017,39417,12490
78018,39418,5521
78019,39419,13303
78020,39420,112
78021,39421,13595
78022,39421,13596
78023,39421,13597
78024,39422,4328
78025,39423,1505
78026,39424,112
78027,39425,11563
78028,39426,13598
78029,39427,809
78030,39428,13599
78031,39429,9957
78032,39430,5243
78033,39431,12401
78034,39432,1402
78035,39433,2975
78036,39434,3168
78037,39435,112
78038,39436,112
78039,39437,112
78040,39438,112
78041,39441,5230
78042,39443,244
78043,39444,3198
78044,39445,13600
78045,39445,13601
78046,39446,13602
78047,39447,8747
78048,39448,13603
78049,39449,13604
78050,39450,13605
78051,39451,13606
78052,39452,78
78053,39453,1083
78054,39454,13607
78055,39455,1658
78056,39456,9226
78057,39457,13608
78058,39458,13606
78059,39459,112
78060,39460,55
78061,39461,13609
78062,39462,89
78063,39463,13610
78064,39463,9461
78065,39464,4189
78066,39465,6112
78067,39466,13611
78068,39467,13589
78069,39468,13589
78070,39469,12314
78071,39470,893
78072,39471,13612
78073,39472,13612
78074,39473,4720
78075,39474,11858
78076,39475,13613
78077,39475,13614
78078,39476,89
78079,39477,13612
78080,39478,73
78081,39479,13615
78082,39480,13616
78083,39481,112
78084,39482,4116
78085,39483,13617
78086,39484,13618
78087,39485,13619
78088,39486,8594
78089,39487,2307
78090,39488,8801
78091,39489,8801
78092,39490,8801
78093,39491,1638
78094,39492,580
78095,39493,89
78096,39495,13620
78097,39497,13621
78098,39498,13622
78099,39499,4880
78100,39500,13623
78101,39501,13624
78102,39502,13625
78103,39503,112
78104,39504,112
78105,39505,112
78106,39506,13141
78107,39507,13626
78108,39508,13627
78109,39509,13628
78110,39510,13629
78111,39511,13630
78112,39512,13184
78113,39513,13184
78114,39515,4276
78115,39516,84
78116,39517,112
78117,39518,1627
78118,39519,1121
78119,39520,1121
78120,39521,112
78121,39522,172
78122,39523,13631
78123,39523,13632
78124,39524,89
78125,39525,5539
78126,39526,13633
78127,39527,4328
78128,39528,13634
78129,39528,12251
78130,39529,13635
78131,39530,89
78132,39531,1121
78133,39533,112
78134,39534,13636
78135,39535,6533
78136,39536,1999
78137,39537,3732
78138,39538,13637
78139,39539,13638
78140,39540,13639
78141,39541,5546
78142,39542,5339
78143,39543,9
78144,39544,13640
78145,39545,5773
78146,39546,13641
78147,39547,59
78148,39548,13536
78149,39549,1837
78150,39550,13642
78151,39551,402
78152,39551,9898
78153,39552,2380
78154,39553,13643
78155,39554,1837
78156,39555,13240
78157,39556,4328
78158,39557,61
78159,39558,1501
78160,39559,13644
78161,39560,13645
78162,39561,13465
78163,39562,399
78164,39563,13646
78165,39564,6189
78166,39565,13647
78167,39566,13648
78168,39567,1837
78169,39568,4558
78170,39569,13649
78171,39570,7412
78172,39571,13650
78173,39572,8755
78174,39573,933
78175,39574,4158
78176,39575,13651
78177,39576,3880
78178,39577,6189
78179,39578,6189
78180,39579,13652
78181,39580,13606
78182,39581,13653
78183,39582,9109
78184,39583,112
78185,39584,13654
78186,39585,13655
78187,39586,13656
78188,39587,10614
78189,39588,13657
78190,39589,112
78191,39590,13658
78192,39591,2172
78193,39593,2172
78194,39594,2172
78195,39595,10614
78196,39596,2172
78197,39597,112
78198,39598,2172
78199,39599,2172
78200,39600,13659
78201,39601,825
78202,39602,13660
78203,39603,13661
78204,39604,13662
78205,39605,13663
78206,39606,13664
78207,39607,3066
78208,39608,2582
78209,39609,13665
78210,39610,13666
78211,39611,2380
78212,39612,4523
78213,39613,3198
78214,39614,13667
78215,39615,13668
78216,39616,893
78217,39617,9699
78218,39618,6714
78219,39619,13669
78220,39620,9725
78221,39621,13670
78222,39622,1658
78223,39623,424
78224,39624,12165
78225,39625,13658
78226,39626,13671
78227,39628,13672
78228,39629,11935
78229,39630,13673
78230,39631,8078
78231,39632,112
78232,39633,89
78233,39634,112
78234,39636,61
78235,39637,704
78236,39638,13674
78237,39639,73
78238,39640,9893
78239,39641,2172
78240,39642,9048
78241,39643,1679
78242,39644,50
78243,39645,2239
78244,39646,6867
78245,39647,13675
78246,39649,13325
78247,39650,13676
78248,39651,7160
78249,39652,1719
78250,39653,2493
78251,39654,13677
78252,39655,2318
78253,39656,13678
78254,39657,6114
78255,39658,6288
78256,39659,13679
78257,39660,4328
78258,39661,2380
78259,39662,1837
78260,39663,13680
78261,39664,11305
78262,39665,13681
78263,39666,12517
78264,39667,13682
78265,39668,13683
78266,39669,9572
78267,39670,13684
78268,39671,2216
78269,39672,194
78270,39673,13685
78271,39674,13686
78272,39675,13315
78273,39676,112
78274,39677,13687
78275,39678,13688
78276,39679,10487
78277,39680,3340
78278,39681,11976
78279,39682,853
78280,39683,13541
78281,39684,11499
78282,39685,4021
78283,39686,13689
78284,39687,2216
78285,39688,7160
78286,39689,10153
78287,39690,13690
78288,39691,13691
78289,39692,1015
78290,39693,1015
78291,39694,12409
78292,39695,3977
78293,39695,13692
78294,39696,13693
78295,39697,4686
78296,39698,1083
78297,39699,13694
78298,39700,112
78299,39701,13695
78300,39702,10798
78301,39704,13696
78302,39705,1396
78303,39706,638
78304,39708,6439
78305,39709,12538
78306,39710,2772
78307,39711,11413
78308,39712,13697
78309,39713,4528
78310,39714,13698
78311,39715,13699
78312,39716,25
78313,39717,13700
78314,39718,65
78315,39719,112
78316,39720,13701
78317,39721,13702
78318,39722,7949
78319,39723,7613
78320,39724,13703
78321,39725,10820
78322,39726,13704
78323,39726,13705
78324,39726,13706
78325,39726,13707
78326,39727,13708
78327,39728,3314
78328,39729,3314
78329,39730,2569
78330,39731,2843
78331,39732,13709
78332,39733,13710
78333,39733,13711
78334,39734,13712
78335,39735,13523
78336,39736,13713
78337,39737,13694
78338,39738,753
78339,39739,837
78340,39740,13714
78341,39741,1501
78342,39742,11246
78343,39743,3898
78344,39744,1442
78345,39745,553
78346,39746,1286
78347,39747,13715
78348,39748,1837
78349,39749,13716
78350,39751,13717
78351,39752,9909
78352,39753,13718
78353,39754,1373
78354,39755,13719
78355,39755,9
78356,39756,4538
78357,39757,853
78358,39758,1338
78359,39760,13720
78360,39761,13721
78361,39761,13722
78362,39762,13723
78363,39763,13724
78364,39764,485
78365,39767,3830
78366,39768,455
78367,39769,13725
78368,39770,112
78369,39771,13726
78370,39772,13727
78371,39773,13728
78372,39774,13729
78373,39775,112
78374,39776,761
78375,39777,13730
78376,39778,853
78377,39779,2537
78378,39780,13731
78379,39781,13703
78380,39782,13732
78381,39783,6240
78382,39783,13733
78383,39785,10950
78384,39786,41
78385,39787,41
78386,39788,13734
78387,39789,3984
78388,39790,1727
78389,39791,13735
78390,39792,906
78391,39793,11949
78392,39794,1678
78393,39795,1678
78394,39796,13736
78395,39797,13736
78396,39798,13736
78397,39799,13737
78398,39800,3978
78399,39801,3978
78400,39802,11976
78401,39803,13738
78402,39804,441
78403,39805,13739
78404,39806,2503
78405,39807,13455
78406,39808,13740
78407,39809,13741
78408,39810,1678
78409,39811,557
78410,39812,1837
78411,39813,1678
78412,39814,13742
78413,39815,13743
78414,39816,501
78415,39817,2688
78416,39818,13744
78417,39818,13745
78418,39819,13746
78419,39820,853
78420,39821,1678
78421,39822,13747
78422,39822,13748
78423,39823,13749
78424,39824,7340
78425,39825,1023
78426,39826,8755
78427,39827,924
78428,39828,13750
78429,39829,13751
78430,39830,13752
78431,39831,9008
78432,39832,1678
78433,39833,1837
78434,39834,9609
78435,39835,580
78436,39836,112
78437,39837,112
78438,39838,13418
78439,39839,13753
78440,39843,112
78441,39844,12664
78442,39845,12150
78443,39846,112
78444,39847,1678
78445,39848,1678
78446,39849,12713
78447,39850,3148
78448,39851,5995
78449,39852,112
78450,39853,13754
78451,39854,112
78452,39855,407
78453,39856,13755
78454,39857,1678
78455,39858,2577
78456,39859,4047
78457,39860,8395
78458,39862,924
78459,39863,8055
78460,39864,13756
78461,39865,10202
78462,39866,13757
78463,39867,13757
78464,39868,38
78465,39869,13758
78466,39870,5424
78467,39871,853
78468,39872,761
78469,39873,9800
78470,39874,13759
78471,39875,13760
78472,39876,5874
78473,39877,5874
78474,39878,13500
78475,39879,13500
78476,39880,13761
78477,39881,12040
78478,39882,2674
78479,39883,13762
78480,39884,13763
78481,39885,3677
78482,39886,6497
78483,39887,13764
78484,39888,13765
78485,39889,13766
78486,39890,13317
78487,39891,8741
78488,39892,13767
78489,39893,13768
78490,39894,13769
78491,39895,13770
78492,39896,8485
78493,39897,13771
78494,39898,3066
78495,39899,4384
78496,39900,8485
78497,39901,112
78498,39902,7249
78499,39903,13772
78500,39904,13773
78501,39905,10614
78502,39906,2843
78503,39907,8755
78504,39908,112
78505,39909,13272
78506,39910,11145
78507,39911,13774
78508,39912,3978
78509,39913,13775
78510,39914,13776
78511,39914,13777
78512,39914,13778
78513,39914,13779
78514,39915,648
78515,39916,8384
78516,39917,13780
78517,39918,9498
78518,39919,13781
78519,39920,13782
78520,39921,13115
78521,39922,13783
78522,39922,5837
78523,39923,1765
78524,39924,5680
78525,39925,13784
78526,39926,13785
78527,39927,9819
78528,39928,834
78529,39929,13786
78530,39930,13787
78531,39931,13325
78532,39932,13788
78533,39933,7065
78534,39934,13789
78535,39935,13790
78536,39936,13791
78537,39937,4384
78538,39938,4404
78539,39939,61
78540,39940,3436
78541,39941,3996
78542,39942,13792
78543,39943,13793
78544,39944,6609
78545,39945,853
78546,39946,13794
78547,39947,13795
78548,39948,13795
78549,39949,394
78550,39950,1013
78551,39951,112
78552,39952,13796
78553,39953,13797
78554,39954,7069
78555,39955,689
78556,39956,3996
78557,39957,13798
78558,39958,11362
78559,39959,761
78560,39960,283
78561,39961,283
78562,39962,283
78563,39963,679
78564,39964,13799
78565,39965,13800
78566,39966,13801
78567,39967,13802
78568,39968,13803
78569,39969,13804
78570,39970,13805
78571,39971,13806
78572,39972,111
78573,39973,13807
78574,39974,13808
78575,39974,13809
78576,39975,13810
78577,39976,1769
78578,39977,1607
78579,39978,9242
78580,39979,13810
78581,39980,2847
78582,39981,2847
78583,39982,13811
78584,39983,13811
78585,39984,2569
78586,39984,2570
78587,39985,1678
78588,39986,7957
78589,39987,1678
78590,39988,2175
78591,39989,13812
78592,39990,3198
78593,39991,1678
78594,39992,13813
78595,39993,12879
78596,39994,13814
78597,39995,9152
78598,39996,11761
78599,39997,13815
78600,39998,12993
78601,39999,12517
78602,40000,13816
78603,40001,13817
78604,40002,13818
78605,40003,13819
78606,40004,3091
78607,40005,10522
78608,40006,13820
78609,40007,7099
78610,40008,13821
78611,40009,112
78612,40010,1009
78613,40011,112
78614,40012,10547
78615,40013,5837
78616,40014,265
78617,40015,2949
78618,40016,2003
78619,40017,13822
78620,40018,13823
78621,40019,13824
78622,40020,6502
78623,40021,13825
78624,40022,13825
78625,40023,13826
78626,40023,13827
78627,40024,7065
78628,40025,557
78629,40026,112
78630,40027,13828
78631,40028,5416
78632,40029,13829
78633,40030,10696
78634,40031,13830
78635,40032,13831
78636,40033,11731
78637,40034,4445
78638,40035,13832
78639,40035,13833
78640,40036,11982
78641,40037,13834
78642,40038,13835
78643,40039,13836
78644,40040,13837
78645,40041,11731
78646,40042,11731
78647,40043,10194
78648,40044,13838
78649,40045,1678
78650,40046,13839
78651,40047,112
78652,40048,112
78653,40049,10331
78654,40050,5987
78655,40051,13840
78656,40052,12236
78657,40053,13820
78658,40054,13820
78659,40055,13841
78660,40057,13842
78661,40058,13842
78662,40059,7286
78663,40060,13843
78664,40061,485
78665,40062,112
78666,40064,984
78667,40065,112
78668,40066,12313
78669,40067,13455
78670,40068,112
78671,40069,13844
78672,40070,61
78673,40071,112
78674,40072,13845
78675,40072,3984
78676,40073,8801
78677,40074,13846
78678,40075,1023
78679,40076,13847
78680,40077,3395
78681,40078,11982
78682,40079,1219
78683,40080,4884
78684,40081,3786
78685,40082,9433
78686,40083,1170
78687,40084,112
78688,40085,13848
78689,40086,700
78690,40087,13418
78691,40088,847
78692,40088,846
78693,40089,402
78694,40090,112
78695,40091,13849
78696,40092,13850
78697,40093,13851
78698,40093,13852
78699,40093,13853
78700,40094,13854
78701,40095,5874
78702,40095,13855
78703,40096,112
78704,40097,2898
78705,40099,112
78706,40100,13856
78707,40101,13702
78708,40102,3737
78709,40103,760
78710,40104,4042
78711,40105,9109
78712,40106,13857
78713,40106,13858
78714,40107,112
78715,40108,105
78716,40109,1636
78717,40109,13859
78718,40110,13860
78719,40111,4648
78720,40112,13861
78721,40113,11639
78722,40114,2239
78723,40115,61
78724,40116,13862
78725,40117,748
78726,40118,13863
78727,40119,13864
78728,40120,13865
78729,40121,11229
78730,40122,13866
78731,40125,13418
78732,40126,253
78733,40128,112
78734,40129,3452
78735,40130,10281
78736,40132,13867
78737,40133,10487
78738,40134,2092
78739,40135,839
78740,40136,1678
78741,40137,7295
78742,40138,13868
78743,40139,13869
78744,40140,1678
78745,40141,1678
78746,40142,1678
78747,40143,455
78748,40144,9403
78749,40144,9404
78750,40145,112
78751,40146,1335
78752,40147,112
78753,40148,13870
78754,40149,9403
78755,40149,9404
78756,40150,12376
78757,40151,2347
78758,40152,2571
78759,40153,73
78760,40154,13871
78761,40155,13872
78762,40156,112
78763,40157,13873
78764,40158,13874
78765,40159,13874
78766,40160,13874
78767,40161,9282
78768,40162,13875
78769,40163,13876
78770,40164,13293
78771,40165,13877
78772,40166,112
78773,40167,13878
78774,40168,760
78775,40169,444
78776,40170,13879
78777,40171,112
78778,40172,82
78779,40173,10823
78780,40174,61
78781,40175,13880
78782,40175,13881
78783,40175,13882
78784,40175,13883
78785,40176,1501
78786,40177,6637
78787,40178,6637
78788,40179,6637
78789,40180,12069
78790,40181,1135
78791,40182,580
78792,40183,13743
78793,40184,13884
78794,40185,13885
78795,40186,13886
78796,40187,13887
78797,40188,13888
78798,40189,5874
78799,40190,13889
78800,40191,12564
78801,40192,9433
78802,40193,13890
78803,40194,13891
78804,40195,3677
78805,40197,2537
78806,40198,13892
78807,40199,13578
78808,40200,6240
78809,40201,6487
78810,40202,13893
78811,40203,591
78812,40204,112
78813,40205,1827
78814,40206,11767
78815,40207,11767
78816,40208,13229
78817,40209,590
78818,40210,13231
78819,40211,13229
78820,40212,13229
78821,40213,13894
78822,40214,12326
78823,40215,12993
78824,40216,13895
78825,40217,13283
78826,40218,13896
78827,40219,3907
78828,40220,13897
78829,40221,9693
78830,40222,13898
78831,40223,112
78832,40224,1227
78833,40225,13899
78834,40226,13900
78835,40227,4156
78836,40227,12335
78837,40228,8473
78838,40229,13901
78839,40230,13868
78840,40231,3631
78841,40232,6114
78842,40233,13902
78843,40234,13903
78844,40235,13904
78845,40236,88
78846,40237,13905
78847,40238,9061
78848,40239,82
78849,40240,13906
78850,40241,202
78851,40242,13418
78852,40243,3659
78853,40244,13907
78854,40245,13589
78855,40246,12813
78856,40247,8399
78857,40248,8399
78858,40249,13908
78859,40250,5298
78860,40251,3718
78861,40252,112
78862,40253,13909
78863,40254,5424
78864,40255,12373
78865,40256,13910
78866,40257,530
78867,40258,4047
78868,40259,13432
78869,40260,13911
78870,40261,13912
78871,40262,2975
78872,40263,6609
78873,40264,13913
78874,40265,2556
78875,40266,6367
78876,40267,112
78877,40268,359
78878,40269,4390
78879,40270,13914
78880,40271,13915
78881,40272,4395
78882,40273,1728
78883,40275,112
78884,40276,584
78885,40277,12461
78886,40278,11499
78887,40279,13916
78888,40280,7224
78889,40281,7224
78890,40282,10468
78891,40283,600
78892,40284,13917
78893,40285,13918
78894,40286,13919
78895,40287,13920
78896,40288,13921
78897,40289,13922
78898,40290,5557
78899,40291,13923
78900,40292,13924
78901,40293,13925
78902,40294,5086
78903,40295,1121
78904,40296,55
78905,40297,13926
78906,40298,13927
78907,40299,13928
78908,40300,8434
78909,40303,1401
78910,40304,13929
78911,40305,7160
78912,40306,13930
78913,40307,300
78914,40308,112
78915,40309,13931
78916,40310,13932
78917,40311,39
78918,40312,2356
78919,40313,13933
78920,40314,13934
78921,40315,112
78922,40316,13893
78923,40317,13935
78924,40318,13936
78925,40318,13937
78926,40319,13938
78927,40321,371
78928,40322,12489
78929,40323,112
78930,40324,13939
78931,40325,13939
78932,40326,13940
78933,40326,13941
78934,40327,13942
78935,40328,13943
78936,40329,12376
78937,40330,13939
78938,40331,13939
78939,40332,13939
78940,40333,13939
78941,40334,437
78942,40335,10487
78943,40336,11489
78944,40337,4840
78945,40338,1310
78946,40339,13216
78947,40340,13076
78948,40341,997
78949,40342,13944
78950,40343,760
78951,40344,8515
78952,40345,13945
78953,40346,13946
78954,40347,1472
78955,40348,1472
78956,40349,1472
78957,40350,9948
78958,40351,13947
78959,40352,112
78960,40353,1472
78961,40354,1472
78962,40355,13914
78963,40356,10941
78964,40357,1357
78965,40358,13948
78966,40360,13949
78967,40361,12517
78968,40362,13950
78969,40363,73
78970,40364,3978
78971,40365,13951
78972,40366,2172
78973,40367,99
78974,40367,13952
78975,40368,13953
78976,40369,13954
78977,40369,13955
78978,40369,13956
78979,40370,112
78980,40371,13957
78981,40372,13958
78982,40373,2778
78983,40374,13959
78984,40375,13960
78985,40376,13961
78986,40377,11985
78987,40378,11985
78988,40379,13962
78989,40380,13963
78990,40381,13964
78991,40382,4854
78992,40383,13965
78993,40384,13965
78994,40385,3452
78995,40386,1135
78996,40387,13966
78997,40388,5217
78998,40389,5217
78999,40390,13967
79000,40390,13968
79001,40391,13969
79002,40392,13339
79003,40393,13970
79004,40394,469
79005,40395,13971
79006,40396,9557
79007,40397,112
79008,40398,12244
79009,40400,13972
79010,40401,1580
79011,40403,12380
79012,40404,1201
79013,40405,13973
79014,40406,13973
79015,40407,13973
79016,40408,4381
79017,40409,4930
79018,40410,11475
79019,40411,13974
79020,40412,13975
79021,40413,6050
79022,40414,59
79023,40415,13976
79024,40416,13977
79025,40417,5464
79026,40418,1015
79027,40419,13978
79028,40420,13979
79029,40421,13978
79030,40422,6050
79031,40423,3852
79032,40424,13980
79033,40426,94
79034,40427,13981
79035,40428,13982
79036,40429,9562
79037,40430,241
79038,40431,13983
79039,40432,13983
79040,40433,13983
79041,40434,1330
79042,40435,3318
79043,40436,3318
79044,40437,3318
79045,40438,3318
79046,40439,3318
79047,40441,10281
79048,40443,13984
79049,40445,5217
79050,40446,13985
79051,40447,536
79052,40448,536
79053,40449,1472
79054,40450,1472
79055,40451,1472
79056,40452,1472
79057,40453,1472
79058,40454,1472
79059,40455,529
79060,40456,3221
79061,40457,13986
79062,40458,13987
79063,40459,5143
79064,40460,9721
79065,40461,2778
79066,40462,2172
79067,40463,2172
79068,40464,13988
79069,40465,13989
79070,40466,13990
79071,40467,10391
79072,40468,112
79073,40469,13991
79074,40470,13708
79075,40471,13743
